Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
804865,,0,0.0,0.0,-1741.8,31,31,100.0,1402/06
805917,,0,0.0,0.0,-9.1,31,31,100.0,1402/06
805080,,0,0.0,0.0,-139.1,31,31,100.0,1402/06
911408,,0,0.0,0.0,-0.7,31,31,100.0,1402/06
514521,,0,0.0,0.0,-3519.5,31,31,100.0,1402/06
529254,,0,0.0,0.0,-9370.9,31,31,100.0,1402/06
529250,,0,0.0,0.0,-3922.2,31,31,100.0,1402/06
514914,,0,0.0,0.0,-2448.8,31,31,100.0,1402/06
515792,,0,0.0,0.0,-32.4,31,31,100.0,1402/06
518885,,0,0.0,0.0,-11.6,31,31,100.0,1402/06
516476,,0,0.0,0.0,-0.1,31,31,100.0,1402/06
604572,,0,0.0,,-0.06,31,31,100.0,1402/06
601194,,0,0.0,0.0,-1.6,31,31,100.0,1402/06
604069,,0,0.0,0.0,-696.4,31,31,100.0,1402/06
518438,,0,0.0,0.0,-5199.4,31,31,100.0,1402/06
519996,,0,0.0,0.0,-89.8,31,31,100.0,1402/06
530053,,0,0.0,0.0,-934.3,31,31,100.0,1402/06
514916,,0,0.0,0.0,-1598.3,31,31,100.0,1402/06
517373,1.85,0,0.0,5481.5,-45197.98,16,31,51.61,1402/06
515637,,0,0.0,0.0,-6917.3,31,31,100.0,1402/06
516081,,0,0.0,0.0,-1588.9,31,31,100.0,1402/06
517638,,0,0.0,0.0,-755.7,30,30,100.0,1402/07
604907,,0,0.0,0.0,-1047.7,30,30,100.0,1402/07
302041,,0,0.0,0.0,-2.5,30,30,100.0,1402/07
514059,,0,0.0,0.0,-2543.6,30,30,100.0,1402/07
517768,,0,0.0,0.0,-961.5,30,30,100.0,1402/07
514505,,0,0.0,0.0,-373.5,30,30,100.0,1402/07
515530,,0,0.0,0.0,-10494.3,30,30,100.0,1402/07
603011,,0,0.0,0.0,-19417.5,30,30,100.0,1402/07
911838,,0,0.0,0.0,-1501.9,30,30,100.0,1402/07
603270,,0,0.0,0.0,-13309.4,30,30,100.0,1402/07
806415,,0,0.0,0.0,-10406.2,30,30,100.0,1402/07
806416,,0,0.0,0.0,-15909.0,30,30,100.0,1402/07
806412,,0,0.0,0.0,-21973.6,30,30,100.0,1402/07
806414,,0,0.0,0.0,-15384.4,30,30,100.0,1402/07
806413,,0,0.0,0.0,-19620.0,30,30,100.0,1402/07
806494,,0,0.0,0.0,-650.5,30,30,100.0,1402/07
515056,,0,0.0,0.0,-70.0,30,30,100.0,1402/07
805204,,0,0.0,0.0,-58.7,30,30,100.0,1402/07
517979,,0,0.0,0.0,-10111.1,30,30,100.0,1402/07
600448,,0,0.0,0.0,-1919.2,30,30,100.0,1402/07
514682,,0,0.0,0.0,-34816.0,30,30,100.0,1402/07
806526,109.17,2,6.67,,-299.45,30,30,100.0,1402/07
529298,,0,0.0,0.0,-3685.0,30,30,100.0,1402/07
529057,,0,0.0,0.0,-26226.4,30,30,100.0,1402/07
519171,,0,0.0,0.0,-227.8,30,30,100.0,1402/07
529013,,0,0.0,0.0,-15341.3,30,30,100.0,1402/07
529108,,0,0.0,0.0,-8359.2,30,30,100.0,1402/07
529107,1.51,7,23.33,946098.5,-17.4,30,30,100.0,1402/07
529259,,0,0.0,0.0,-10131.1,30,30,100.0,1402/07
516155,,0,0.0,0.0,-311.9,30,30,100.0,1402/07
517316,,0,0.0,0.0,-890.2,30,30,100.0,1402/07
519747,,0,0.0,0.0,-124.8,30,30,100.0,1402/07
529168,,0,0.0,0.0,-1967.6,30,30,100.0,1402/07
603246,8.97,4,13.33,7573.2,-834023.569,30,30,100.0,1402/07
514596,,0,0.0,0.0,-5372.0,30,30,100.0,1402/07
518453,,0,0.0,0.0,-19979.9,30,30,100.0,1402/07
517766,,0,0.0,0.0,-13845.4,30,30,100.0,1402/07
529269,,0,0.0,0.0,-11744.7,30,30,100.0,1402/07
606233,,0,0.0,0.0,-47378.0,30,30,100.0,1402/07
514162,,0,0.0,0.0,-3189.4,30,30,100.0,1402/07
608166,,0,0.0,0.0,-0.1,30,30,100.0,1402/07
529066,,0,0.0,0.0,-204358.9,30,30,100.0,1402/07
515976,,0,0.0,0.0,-16.1,30,30,100.0,1402/07
529021,,0,0.0,0.0,-1234.8,30,30,100.0,1402/07
518586,,0,0.0,0.0,-36.7,30,30,100.0,1402/07
530103,,0,0.0,0.0,-259.6,30,30,100.0,1402/07
911146,,0,0.0,0.0,-33.8,30,30,100.0,1402/07
517883,,0,0.0,0.0,-42895.7,30,30,100.0,1402/07
518159,,0,0.0,0.0,-544.0,30,30,100.0,1402/07
103226,,0,0.0,,-0.02,30,30,100.0,1402/07
102531,,0,0.0,0.0,-2507.4,30,30,100.0,1402/07
804575,,0,0.0,0.0,-6704.5,30,30,100.0,1402/07
804873,,0,0.0,0.0,-5219.6,30,30,100.0,1402/07
805264,,0,0.0,0.0,-56.9,30,30,100.0,1402/07
605368,,0,0.0,0.0,-3717.4,30,30,100.0,1402/07
517780,,0,0.0,0.0,-0.1,30,30,100.0,1402/07
514163,,0,0.0,0.0,-19135.9,30,30,100.0,1402/07
515057,,0,0.0,,-272.192,9,30,30.0,1402/07
606085,5.08,10,33.33,20851.5,-13828.194,20,30,66.67,1402/07
602428-2,,0,0.0,,-0.255,30,30,100.0,1402/07
111111,,0,0.0,0.0,-268.0,30,30,100.0,1402/07
111111,,0,0.0,0.0,-12109.9,30,30,100.0,1402/07
111111,,0,0.0,0.0,-1516.4,30,30,100.0,1402/07
514617,,0,0.0,0.0,-1162.7,30,30,100.0,1402/07
603049,,0,0.0,0.0,-45038.3,30,30,100.0,1402/07
525522,,0,0.0,0.0,-11198.0,30,30,100.0,1402/07
517251,0.4,0,0.0,6.2,-25516.04,13,30,43.33,1402/07
212146,,0,0.0,0.0,-2503.0,30,30,100.0,1402/07
212152,,0,0.0,0.0,-3376.7,30,30,100.0,1402/07
212153,,0,0.0,0.0,-28549.6,30,30,100.0,1402/07
530198,,0,0.0,0.0,-1438.5,30,30,100.0,1402/07
600868,,0,0.0,,-38910.62,1,30,3.33,1402/07
516776,,0,0.0,0.0,-717.9,30,30,100.0,1402/07
514090,,0,0.0,0.0,-282.1,30,30,100.0,1402/07
444441,,0,0.0,0.0,-14981.4,30,30,100.0,1402/07
806310,,0,0.0,0.0,-365.2,30,30,100.0,1402/07
805663,,0,0.0,0.0,-255.0,30,30,100.0,1402/07
910761,,0,0.0,0.0,-4.9,30,30,100.0,1402/07
804813,,0,0.0,0.0,-117.1,30,30,100.0,1402/07
601218,,0,0.0,0.0,-119.4,30,30,100.0,1402/07
515812,,0,0.0,0.0,-64162.4,30,30,100.0,1402/07
515271,,0,0.0,0.0,-7650.7,30,30,100.0,1402/07
529132,,0,0.0,0.0,-63346.3,30,30,100.0,1402/07
515627,,0,0.0,0.0,-8392.3,30,30,100.0,1402/07
514608,,0,0.0,0.0,-11305.3,30,30,100.0,1402/07
529311,1.25,2,6.67,135.6,-83.628,5,30,16.67,1402/07
516036,,0,0.0,0.0,-4360.4,30,30,100.0,1402/07
609193,,0,0.0,0.0,-1328.8,30,30,100.0,1402/07
604218,1.0,1,3.33,,-7.9,30,30,100.0,1402/07
529005,,0,0.0,0.0,-15980.1,30,30,100.0,1402/07
529019,,0,0.0,0.0,-95.0,30,30,100.0,1402/07
514947,,0,0.0,0.0,-43.2,30,30,100.0,1402/07
514053,,0,0.0,0.0,-41755.7,30,30,100.0,1402/07
805657,,0,0.0,0.0,-37.6,30,30,100.0,1402/07
529014,,0,0.0,0.0,-12747.8,30,30,100.0,1402/07
519845,,0,0.0,0.0,-50.4,30,30,100.0,1402/07
529169,,0,0.0,0.0,-29732.7,30,30,100.0,1402/07
529280,,0,0.0,0.0,-188.3,30,30,100.0,1402/07
514249,,0,0.0,0.0,-16585.4,30,30,100.0,1402/07
603104,0.87,2,6.67,22.2,-34.815,6,30,20.0,1402/07
515467,,0,0.0,,-0.49,30,30,100.0,1402/07
529097,,0,0.0,0.0,-3199.5,30,30,100.0,1402/07
518293,,0,0.0,0.0,-0.3,30,30,100.0,1402/07
609187,,0,0.0,0.0,-4570.4,30,30,100.0,1402/07
805347,,0,0.0,0.0,-435.8,30,30,100.0,1402/07
618310,,0,0.0,,-0.02,30,30,100.0,1402/07
514563,,0,0.0,0.0,-7952.8,30,30,100.0,1402/07
514580,,0,0.0,0.0,-2087.3,30,30,100.0,1402/07
806523,,0,0.0,0.0,-2145.9,30,30,100.0,1402/07
519044,1.08,0,0.0,19222.2,-3565.08,30,30,100.0,1402/07
804865,,0,0.0,0.0,-1685.6,30,30,100.0,1402/07
805917,,0,0.0,0.0,-8.9,30,30,100.0,1402/07
805080,,0,0.0,0.0,-134.7,30,30,100.0,1402/07
122092,,0,0.0,0.0,-0.1,30,30,100.0,1402/07
517892,,0,0.0,,-6066.548,4,30,13.33,1402/07
911408,,0,0.0,0.0,-0.7,30,30,100.0,1402/07
514521,,0,0.0,0.0,-3405.9,30,30,100.0,1402/07
529254,,0,0.0,0.0,-9068.6,30,30,100.0,1402/07
529250,,0,0.0,0.0,-3795.6,30,30,100.0,1402/07
514914,,0,0.0,0.0,-2369.7,30,30,100.0,1402/07
515792,,0,0.0,0.0,-31.4,30,30,100.0,1402/07
527807,0.8,0,0.0,,-21460.16,13,30,43.33,1402/07
518885,,0,0.0,0.0,-11.2,30,30,100.0,1402/07
601194,,0,0.0,0.0,-1.5,30,30,100.0,1402/07
529164,,0,0.0,,-440465.0,1,30,3.33,1402/07
604069,,0,0.0,0.0,-674.1,30,30,100.0,1402/07
518438,,0,0.0,0.0,-5031.6,30,30,100.0,1402/07
1421117,,0,0.0,0.0,-4111.4,30,30,100.0,1402/07
519996,,0,0.0,0.0,-86.8,30,30,100.0,1402/07
530053,,0,0.0,0.0,-904.1,30,30,100.0,1402/07
514916,,0,0.0,0.0,-1546.8,30,30,100.0,1402/07
540710,,0,0.0,0.0,-51.7,30,30,100.0,1402/07
515637,,0,0.0,0.0,-6694.2,30,30,100.0,1402/07
516081,,0,0.0,0.0,-1537.6,30,30,100.0,1402/07
517638,,0,0.0,0.0,-755.8,30,30,100.0,1402/08
604907,,0,0.0,0.0,-1047.6,30,30,100.0,1402/08
302041,,0,0.0,0.0,-2.6,30,30,100.0,1402/08
514059,,0,0.0,0.0,-2543.6,30,30,100.0,1402/08
517768,,0,0.0,0.0,-961.5,30,30,100.0,1402/08
514505,,0,0.0,0.0,-373.5,30,30,100.0,1402/08
515530,,0,0.0,0.0,-10494.4,30,30,100.0,1402/08
603011,,0,0.0,0.0,-19417.5,30,30,100.0,1402/08
911838,,0,0.0,0.0,-1501.9,30,30,100.0,1402/08
603270,,0,0.0,0.0,-13309.5,30,30,100.0,1402/08
806415,,0,0.0,0.0,-10406.3,30,30,100.0,1402/08
806416,,0,0.0,0.0,-15909.1,30,30,100.0,1402/08
806412,,0,0.0,0.0,-21973.6,30,30,100.0,1402/08
806414,,0,0.0,0.0,-15384.5,30,30,100.0,1402/08
806413,,0,0.0,0.0,-19620.0,30,30,100.0,1402/08
806494,,0,0.0,0.0,-650.4,30,30,100.0,1402/08
515056,,0,0.0,0.0,-70.0,30,30,100.0,1402/08
805204,,0,0.0,0.0,-58.6,30,30,100.0,1402/08
517979,,0,0.0,0.0,-10111.0,30,30,100.0,1402/08
600448,,0,0.0,0.0,-1919.1,30,30,100.0,1402/08
514153,,0,0.0,0.0,-6411.6,30,30,100.0,1402/08
514682,,0,0.0,0.0,-34816.0,30,30,100.0,1402/08
529298,,0,0.0,0.0,-3685.0,30,30,100.0,1402/08
529057,,0,0.0,0.0,-26226.4,30,30,100.0,1402/08
519171,,0,0.0,0.0,-227.8,30,30,100.0,1402/08
514193,,0,0.0,,-121.821,30,30,100.0,1402/08
529013,,0,0.0,0.0,-15341.4,30,30,100.0,1402/08
898989,,0,0.0,,-131.688,23,30,76.67,1402/08
529108,,0,0.0,0.0,-8359.2,30,30,100.0,1402/08
529259,,0,0.0,0.0,-10131.1,30,30,100.0,1402/08
516155,,0,0.0,0.0,-311.9,30,30,100.0,1402/08
517316,,0,0.0,0.0,-890.2,30,30,100.0,1402/08
100387,,0,0.0,0.0,-3429.6,30,30,100.0,1402/08
519747,,0,0.0,0.0,-124.9,30,30,100.0,1402/08
14211330,,0,0.0,,-1.965,30,30,100.0,1402/08
529168,,0,0.0,0.0,-1967.7,30,30,100.0,1402/08
603045,,0,0.0,,-331.344,28,30,93.33,1402/08
517936,0.2,0,0.0,,-99816.31,17,30,56.67,1402/08
514596,,0,0.0,0.0,-5372.0,30,30,100.0,1402/08
515078,,0,0.0,,-65.862,30,30,100.0,1402/08
518453,,0,0.0,0.0,-19979.9,30,30,100.0,1402/08
603069,22.5,0,0.0,7481.7,-510460.106,30,30,100.0,1402/08
603004,,0,0.0,0.0,-31008.4,30,30,100.0,1402/08
300231,,0,0.0,0.0,-51.1,30,30,100.0,1402/08
517766,,0,0.0,0.0,-13845.3,30,30,100.0,1402/08
100582,,0,0.0,0.0,-302.3,30,30,100.0,1402/08
529269,,0,0.0,0.0,-11744.6,30,30,100.0,1402/08
606233,,0,0.0,0.0,-47377.9,30,30,100.0,1402/08
514162,,0,0.0,0.0,-3189.4,30,30,100.0,1402/08
606231,2.75,1,3.33,,-3.1,30,30,100.0,1402/08
608166,,0,0.0,0.0,-0.2,30,30,100.0,1402/08
529066,,0,0.0,0.0,-204359.0,30,30,100.0,1402/08
515976,,0,0.0,0.0,-16.1,30,30,100.0,1402/08
603180,,0,0.0,0.0,-11356.3,30,30,100.0,1402/08
529021,,0,0.0,0.0,-1234.7,30,30,100.0,1402/08
518586,,0,0.0,0.0,-36.6,30,30,100.0,1402/08
530103,,0,0.0,0.0,-259.6,30,30,100.0,1402/08
603097,,0,0.0,,-113.845,23,30,76.67,1402/08
529115,,0,0.0,0.0,-35912.0,30,30,100.0,1402/08
911146,,0,0.0,0.0,-33.8,30,30,100.0,1402/08
303064,,0,0.0,0.0,-759.2,30,30,100.0,1402/08
517883,,0,0.0,0.0,-42895.7,30,30,100.0,1402/08
518159,,0,0.0,0.0,-543.9,30,30,100.0,1402/08
102531,,0,0.0,0.0,-2507.5,30,30,100.0,1402/08
804575,,0,0.0,0.0,-6704.5,30,30,100.0,1402/08
529081,25.55,0,0.0,3.8,-13931.224,4,30,13.33,1402/08
804873,,0,0.0,0.0,-5219.6,30,30,100.0,1402/08
805264,,0,0.0,0.0,-56.9,30,30,100.0,1402/08
605368,,0,0.0,0.0,-3717.4,30,30,100.0,1402/08
514360,,0,0.0,0.0,-4633.4,30,30,100.0,1402/08
517780,,0,0.0,0.0,-0.1,30,30,100.0,1402/08
514163,,0,0.0,0.0,-19135.8,30,30,100.0,1402/08
602428-2,0.6,0,0.0,,-0.038,30,30,100.0,1402/08
111111,,0,0.0,0.0,-267.9,30,30,100.0,1402/08
111111,,0,0.0,0.0,-14255.4,30,30,100.0,1402/08
111111,,0,0.0,0.0,-12109.9,30,30,100.0,1402/08
111111,,0,0.0,0.0,-1516.5,30,30,100.0,1402/08
514617,,0,0.0,0.0,-1162.6,30,30,100.0,1402/08
517268,,0,0.0,,-6.626,30,30,100.0,1402/08
603049,,0,0.0,0.0,-45038.2,30,30,100.0,1402/08
525522,,0,0.0,0.0,-11197.9,30,30,100.0,1402/08
212146,,0,0.0,0.0,-2503.1,30,30,100.0,1402/08
212147,,0,0.0,0.0,-1935.5,30,30,100.0,1402/08
212152,,0,0.0,0.0,-3376.8,30,30,100.0,1402/08
212153,,0,0.0,0.0,-28549.7,30,30,100.0,1402/08
602886,,0,0.0,0.0,-2183.0,30,30,100.0,1402/08
530198,,0,0.0,0.0,-1438.4,30,30,100.0,1402/08
516776,,0,0.0,0.0,-717.9,30,30,100.0,1402/08
514090,,0,0.0,0.0,-282.1,30,30,100.0,1402/08
516386,17.7,1,3.33,17.1,-1294952.7,30,30,100.0,1402/08
444441,,0,0.0,0.0,-14981.4,30,30,100.0,1402/08
300075,,0,0.0,0.0,-2063.6,30,30,100.0,1402/08
806310,,0,0.0,0.0,-365.2,30,30,100.0,1402/08
805663,,0,0.0,0.0,-255.0,30,30,100.0,1402/08
910761,,0,0.0,0.0,-4.9,30,30,100.0,1402/08
804813,,0,0.0,0.0,-117.0,30,30,100.0,1402/08
601218,,0,0.0,0.0,-119.4,30,30,100.0,1402/08
515812,,0,0.0,0.0,-64162.4,30,30,100.0,1402/08
515271,,0,0.0,0.0,-7650.6,30,30,100.0,1402/08
529132,,0,0.0,0.0,-63346.3,30,30,100.0,1402/08
515627,,0,0.0,0.0,-8392.2,30,30,100.0,1402/08
302006,,0,0.0,0.0,-2811.7,30,30,100.0,1402/08
514608,,0,0.0,0.0,-11305.3,30,30,100.0,1402/08
200718,,0,0.0,,-0.049,30,30,100.0,1402/08
516036,,0,0.0,0.0,-4360.3,30,30,100.0,1402/08
514503,,0,0.0,,-105.083,30,30,100.0,1402/08
606161,,0,0.0,,-115.02,30,30,100.0,1402/08
609193,,0,0.0,0.0,-1328.7,30,30,100.0,1402/08
604218,1.04,5,16.67,,-7.5,30,30,100.0,1402/08
529005,,0,0.0,0.0,-15980.1,30,30,100.0,1402/08
514027,,0,0.0,,-48.278,27,30,90.0,1402/08
529019,,0,0.0,0.0,-94.9,30,30,100.0,1402/08
514176,,0,0.0,,-71.64,23,30,76.67,1402/08
603267,,0,0.0,,-2.069,28,30,93.33,1402/08
514947,,0,0.0,0.0,-43.3,30,30,100.0,1402/08
514053,,0,0.0,0.0,-41755.7,30,30,100.0,1402/08
805657,,0,0.0,0.0,-37.6,30,30,100.0,1402/08
529014,,0,0.0,0.0,-12747.8,30,30,100.0,1402/08
519845,,0,0.0,0.0,-50.5,30,30,100.0,1402/08
529169,,0,0.0,0.0,-29732.8,30,30,100.0,1402/08
804112,,0,0.0,,-173.412,30,30,100.0,1402/08
529280,,0,0.0,0.0,-188.4,30,30,100.0,1402/08
514249,,0,0.0,0.0,-16585.4,30,30,100.0,1402/08
603366,,0,0.0,,-79.777,30,30,100.0,1402/08
529097,,0,0.0,0.0,-3199.5,30,30,100.0,1402/08
603269,,0,0.0,,-0.587,28,30,93.33,1402/08
518293,,0,0.0,0.0,-0.2,30,30,100.0,1402/08
609187,,0,0.0,0.0,-4570.5,30,30,100.0,1402/08
805347,,0,0.0,0.0,-435.7,30,30,100.0,1402/08
622077,0.45,2,6.67,9.2,-124.094,29,30,96.67,1402/08
603023,1.73,1,3.33,,-5.6,30,30,100.0,1402/08
514563,,0,0.0,0.0,-7952.8,30,30,100.0,1402/08
514580,,0,0.0,0.0,-2087.2,30,30,100.0,1402/08
806523,,0,0.0,0.0,-2145.9,30,30,100.0,1402/08
101259,,0,0.0,0.0,-761.2,30,30,100.0,1402/08
515066,1.2,2,6.67,,-10.7,30,30,100.0,1402/08
924132,0.2,1,3.33,,-1134.85,2,30,6.67,1402/08
519044,,0,0.0,0.0,-6760.1,30,30,100.0,1402/08
603351,3.0,3,10.0,97946.5,-37.6,30,30,100.0,1402/08
804865,,0,0.0,0.0,-1685.5,30,30,100.0,1402/08
603432,,0,0.0,0.0,-4061.8,30,30,100.0,1402/08
805917,,0,0.0,0.0,-8.8,30,30,100.0,1402/08
805080,,0,0.0,0.0,-134.6,30,30,100.0,1402/08
603101,,0,0.0,,-0.03,30,30,100.0,1402/08
515493,,0,0.0,,-122.311,23,30,76.67,1402/08
517892,,0,0.0,,-0.815,20,30,66.67,1402/08
911408,,0,0.0,0.0,-0.6,30,30,100.0,1402/08
514521,,0,0.0,0.0,-3405.9,30,30,100.0,1402/08
529254,,0,0.0,0.0,-9068.6,30,30,100.0,1402/08
529033,,0,0.0,,-50.371,28,30,93.33,1402/08
603144,,0,0.0,,-34.059,28,30,93.33,1402/08
529250,,0,0.0,0.0,-3795.6,30,30,100.0,1402/08
514914,,0,0.0,0.0,-2369.8,30,30,100.0,1402/08
515792,,0,0.0,0.0,-31.3,30,30,100.0,1402/08
514499,7.39,0,0.0,71843.6,-76826.4,30,30,100.0,1402/08
518885,,0,0.0,0.0,-11.2,30,30,100.0,1402/08
514475,11.92,0,0.0,462.9,-220821.036,30,30,100.0,1402/08
516476,,0,0.0,0.0,-0.1,30,30,100.0,1402/08
911729,0.3,1,3.33,,-1.79,30,30,100.0,1402/08
601194,,0,0.0,0.0,-1.6,30,30,100.0,1402/08
604069,,0,0.0,0.0,-674.0,30,30,100.0,1402/08
514536,,0,0.0,0.0,-34.0,30,30,100.0,1402/08
603044,,0,0.0,,-174.702,30,30,100.0,1402/08
518438,,0,0.0,0.0,-5031.7,30,30,100.0,1402/08
805486,,0,0.0,,-0.893,30,30,100.0,1402/08
1421117,,0,0.0,0.0,-4111.4,30,30,100.0,1402/08
519996,,0,0.0,0.0,-86.8,30,30,100.0,1402/08
530053,,0,0.0,0.0,-904.1,30,30,100.0,1402/08
514916,,0,0.0,0.0,-1546.8,30,30,100.0,1402/08
540710,,0,0.0,0.0,-51.7,30,30,100.0,1402/08
103193,35.35,2,6.67,5.3,-718.929,30,30,100.0,1402/08
515637,,0,0.0,0.0,-6694.3,30,30,100.0,1402/08
516081,,0,0.0,0.0,-1537.6,30,30,100.0,1402/08
517638,,0,0.0,0.0,-755.7,30,30,100.0,1402/09
604907,,0,0.0,0.0,-1047.7,30,30,100.0,1402/09
302041,,0,0.0,0.0,-2.5,30,30,100.0,1402/09
514059,,0,0.0,0.0,-2543.5,30,30,100.0,1402/09
618400,,0,0.0,,-0.1,30,30,100.0,1402/09
517768,,0,0.0,0.0,-961.5,30,30,100.0,1402/09
514505,,0,0.0,0.0,-373.4,30,30,100.0,1402/09
529072,0.85,2,6.67,769526.1,-0.2,30,30,100.0,1402/09
515530,,0,0.0,0.0,-10494.3,30,30,100.0,1402/09
517015,,0,0.0,0.0,-423.3,30,30,100.0,1402/09
603011,,0,0.0,0.0,-19417.6,30,30,100.0,1402/09
911838,,0,0.0,0.0,-1501.9,30,30,100.0,1402/09
513130,,0,0.0,0.0,-6182.9,30,30,100.0,1402/09
603270,,0,0.0,0.0,-13309.4,30,30,100.0,1402/09
529184,,0,0.0,,-1251701.0,30,30,100.0,1402/09
چاه بهاریه 1,,0,0.0,0.0,-29004.9,30,30,100.0,1402/09
806415,,0,0.0,0.0,-10406.2,30,30,100.0,1402/09
806416,,0,0.0,0.0,-15909.0,30,30,100.0,1402/09
806412,,0,0.0,0.0,-21973.6,30,30,100.0,1402/09
806414,,0,0.0,0.0,-15384.4,30,30,100.0,1402/09
806413,,0,0.0,0.0,-19620.0,30,30,100.0,1402/09
806494,,0,0.0,0.0,-650.4,30,30,100.0,1402/09
529119,2.55,0,0.0,259.7,-1789.425,20,30,66.67,1402/09
515056,,0,0.0,0.0,-70.0,30,30,100.0,1402/09
805204,,0,0.0,0.0,-58.6,30,30,100.0,1402/09
517979,,0,0.0,0.0,-10111.1,30,30,100.0,1402/09
600448,,0,0.0,0.0,-1919.1,30,30,100.0,1402/09
514153,,0,0.0,0.0,-6411.6,30,30,100.0,1402/09
514682,,0,0.0,0.0,-34816.0,30,30,100.0,1402/09
518458,,0,0.0,0.0,-191.2,30,30,100.0,1402/09
529298,,0,0.0,0.0,-3685.0,30,30,100.0,1402/09
529057,,0,0.0,0.0,-26226.4,30,30,100.0,1402/09
513023,0.87,3,10.0,,-2.193,30,30,100.0,1402/09
519171,,0,0.0,0.0,-227.8,30,30,100.0,1402/09
529013,,0,0.0,0.0,-15341.4,30,30,100.0,1402/09
805852,1.2,0,0.0,132.7,-855.13,30,30,100.0,1402/09
911748,,0,0.0,0.0,-52.4,30,30,100.0,1402/09
529108,,0,0.0,0.0,-8359.2,30,30,100.0,1402/09
529259,,0,0.0,0.0,-10131.1,30,30,100.0,1402/09
516155,,0,0.0,0.0,-311.8,30,30,100.0,1402/09
517316,,0,0.0,0.0,-890.3,30,30,100.0,1402/09
100387,,0,0.0,0.0,-3429.6,30,30,100.0,1402/09
604729,,0,0.0,,-0.5,30,30,100.0,1402/09
519747,,0,0.0,0.0,-124.8,30,30,100.0,1402/09
911654,,0,0.0,0.0,-0.1,30,30,100.0,1402/09
14211204,,0,0.0,0.0,-3537.0,30,30,100.0,1402/09
529168,,0,0.0,0.0,-1967.6,30,30,100.0,1402/09
514596,,0,0.0,0.0,-5372.0,30,30,100.0,1402/09
517805,,0,0.0,0.0,-463.9,30,30,100.0,1402/09
518453,,0,0.0,0.0,-19979.9,30,30,100.0,1402/09
603138,,0,0.0,0.0,-48066.1,30,30,100.0,1402/09
603004,,0,0.0,0.0,-31008.4,30,30,100.0,1402/09
300231,,0,0.0,0.0,-51.1,30,30,100.0,1402/09
517766,,0,0.0,0.0,-13845.4,30,30,100.0,1402/09
100582,,0,0.0,0.0,-302.3,30,30,100.0,1402/09
529269,,0,0.0,0.0,-11744.7,30,30,100.0,1402/09
606233,,0,0.0,0.0,-47377.9,30,30,100.0,1402/09
514162,,0,0.0,0.0,-3189.4,30,30,100.0,1402/09
608166,,0,0.0,0.0,-0.2,30,30,100.0,1402/09
529066,,0,0.0,0.0,-204358.9,30,30,100.0,1402/09
515976,,0,0.0,0.0,-16.0,30,30,100.0,1402/09
519322,,0,0.0,,-0.08,30,30,100.0,1402/09
529176,3.02,0,0.0,59.4,-1017461.719,19,30,63.33,1402/09
603180,,0,0.0,0.0,-11356.2,30,30,100.0,1402/09
529021,,0,0.0,0.0,-1234.7,30,30,100.0,1402/09
518586,,0,0.0,0.0,-36.7,30,30,100.0,1402/09
530103,,0,0.0,0.0,-259.6,30,30,100.0,1402/09
529115,,0,0.0,0.0,-35912.0,30,30,100.0,1402/09
911146,,0,0.0,0.0,-33.8,30,30,100.0,1402/09
303064,,0,0.0,0.0,-759.2,30,30,100.0,1402/09
517883,,0,0.0,0.0,-42895.6,30,30,100.0,1402/09
518159,,0,0.0,0.0,-543.9,30,30,100.0,1402/09
102531,,0,0.0,0.0,-2507.4,30,30,100.0,1402/09
804575,,0,0.0,0.0,-6704.5,30,30,100.0,1402/09
14211061,,0,0.0,0.0,-452.778,1,30,3.33,1402/09
529081,,0,0.0,,-187.226,30,30,100.0,1402/09
804873,,0,0.0,0.0,-5219.6,30,30,100.0,1402/09
805264,,0,0.0,0.0,-57.0,30,30,100.0,1402/09
608931,0.66,18,60.0,417.8,-307.547,30,30,100.0,1402/09
605368,,0,0.0,0.0,-3717.4,30,30,100.0,1402/09
514360,,0,0.0,0.0,-4633.4,30,30,100.0,1402/09
515472,0.5,2,6.67,10.1,-18.713,8,30,26.67,1402/09
514163,,0,0.0,0.0,-19135.9,30,30,100.0,1402/09
111111,,0,0.0,0.0,-267.9,30,30,100.0,1402/09
111111,,0,0.0,0.0,-14255.5,30,30,100.0,1402/09
111111,,0,0.0,0.0,-12109.9,30,30,100.0,1402/09
111111,,0,0.0,0.0,-1516.4,30,30,100.0,1402/09
514617,,0,0.0,0.0,-1162.6,30,30,100.0,1402/09
515590,0.33,3,10.0,13708.6,-2.87,30,30,100.0,1402/09
603049,,0,0.0,0.0,-45038.3,30,30,100.0,1402/09
525522,,0,0.0,0.0,-11197.9,30,30,100.0,1402/09
212146,,0,0.0,0.0,-2503.0,30,30,100.0,1402/09
212147,,0,0.0,0.0,-1935.5,30,30,100.0,1402/09
212152,,0,0.0,0.0,-3376.8,30,30,100.0,1402/09
212153,,0,0.0,0.0,-28549.6,30,30,100.0,1402/09
602886,,0,0.0,0.0,-2183.1,30,30,100.0,1402/09
517612,,0,0.0,,-0.01,30,30,100.0,1402/09
608105,,0,0.0,0.0,-150.4,30,30,100.0,1402/09
530198,,0,0.0,0.0,-1438.4,30,30,100.0,1402/09
