Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
514046,کشاورزی,مشهد,909801039495.0,150.0,1400/12/10,1404/01/28 - 02:10:41,271633.11,523300.8,9.92
603087,کشاورزی,تربت حیدریه,909801037684.0,125.0,1400/11/05,1404/01/26 - 03:13:20,2977137.53,487060.2,19.87
603081,کشاورزی,تربت حیدریه,909801049774.0,150.0,1402/01/28,1404/01/28 - 03:10:10,0.0,,14.0
107146,کشاورزی,سبزوار,909801041201.0,150.0,1401/02/17,1403/08/30 - 02:03:40,545577.83,248460.2,25.04
604093,کشاورزی,تربت حیدریه,909801056028.0,100.0,1402/09/01,1404/01/28 - 03:10:35,,,
209278,کشاورزی,درگز,909801040717.0,80.0,1402/04/26,1404/01/11 - 02:06:55,0.0,0.0,
513190,کشاورزی,سرخس,909801065376.0,200.0,1403/05/29,1404/01/15 - 03:10:34,,,
107211,کشاورزی,سبزوار,909801063115.0,100.0,1403/03/16,1404/01/28 - 03:05:10,,,
622081,کشاورزی,تربت حیدریه,909801058341.0,100.0,1403/02/26,1404/01/28 - 03:10:55,,,
603051,کشاورزی,تربت حیدریه,909801037183.0,150.0,1400/11/04,1403/09/25 - 02:00:05,2153414.9,554639.5,24.67
514053,کشاورزی,مشهد,909801032072.0,150.0,1398/11/07,1404/01/27 - 03:11:30,323524.9,451796.0,20.86
805657,کشاورزی,نیشابور,909801039539.0,50.0,1401/03/02,1404/01/28 - 02:11:30,115420.563,44029.2,1.82
514311,کشاورزی,مشهد,909801039191.0,125.0,1400/12/29,1404/01/28 - 02:10:49,182216.865,453740.0,7.66
603121,کشاورزی,تربت حیدریه,909801059638.0,125.0,1403/02/14,1403/12/29 - 03:09:10,,,
515022,کشاورزی,مشهد,909801035222.0,50.0,1400/03/30,1402/10/19 - 02:08:25,0.307,861.5,0.4
615259,کشاورزی,تربت حیدریه,909801036698.0,100.0,1400/08/23,1404/01/28 - 03:10:36,,,
910442,کشاورزی,تربت جام,909801046031.0,125.0,1401/08/17,1402/10/08 - 02:01:21,73833.6,11507.4,11.43
529014,کشاورزی,مشهد,909801033966.0,125.0,1399/12/14,1403/12/16 - 02:09:38,12948747.6,5178108.7,7.41
514605,کشاورزی,مشهد,909801056523.0,125.0,1402/11/11,1404/01/28 - 03:10:34,,,
517205,کشاورزی,مشهد,909801033923.0,125.0,1399/11/20,1403/04/08 - 02:49:04,303039.8,870145.9,18.82
514943,کشاورزی,مشهد,909801032332.0,100.0,1399/02/30,1404/01/28 - 03:10:33,250817.54,3962824.2,0.85
514177,کشاورزی,مشهد,909801037022.0,100.0,1400/08/06,1404/01/28 - 02:07:04,228207.82,352609.3,10.8
529169,کشاورزی,مشهد,909801032652.0,125.0,1399/05/26,1403/06/06 - 02:10:46,97513.8,574579.2,17.15
529178,کشاورزی,مشهد,909801035595.0,125.0,1400/09/04,1404/01/18 - 02:10:41,300772.29,502544.3,13.81
100649,کشاورزی,سبزوار,909801048186.0,80.0,1403/04/12,1404/01/04 - 03:10:50,0.0,9.2,2.9
514235,کشاورزی,مشهد,909801032126.0,100.0,1399/01/17,1403/02/29 - 02:10:57,65517.2,1140755.1,3.9
806472,کشاورزی,نیشابور,909801033618.0,80.0,1401/10/18,1404/01/28 - 02:11:29,0.0,,
806393,کشاورزی,نیشابور,909801044675.0,50.0,1401/05/23,1404/01/28 - 02:11:31,9979.401,22239.2,1.17
519375,کشاورزی,مشهد,909801058264.0,150.0,1403/04/11,1404/01/28 - 03:10:36,,,
603362,کشاورزی,تربت حیدریه,909801037830.0,200.0,1400/11/06,1404/01/28 - 02:10:43,795544.4,2700430.2,25.87
804112,کشاورزی,نیشابور,909801056371.0,150.0,1402/10/05,1404/01/28 - 03:10:29,,,
514599,کشاورزی,مشهد,909801032394.0,125.0,1399/03/24,1404/01/28 - 03:11:37,180646.1,2772141.0,7.74
530012,کشاورزی,مشهد,909801053239.0,150.0,1402/05/04,1404/01/27 - 03:05:24,,,
529163,کشاورزی,مشهد,909801053240.0,150.0,1402/04/21,1404/01/28 - 03:10:39,,,
603167,کشاورزی,تربت حیدریه,909801056148.0,150.0,1402/12/28,1404/01/28 - 03:11:17,,,
529221,کشاورزی,مشهد,909801047205.0,150.0,1401/08/19,1403/02/26 - 03:08:15,132931.9,19065.6,19.25
601500,کشاورزی,تربت حیدریه,909801037997.0,125.0,1400/12/19,1404/01/28 - 02:07:51,362243.07,382080.9,11.97
515946,کشاورزی,مشهد,909801032090.0,150.0,1398/12/21,1404/01/28 - 02:10:34,267077.1,1151793.2,8.61
603057,کشاورزی,تربت حیدریه,909801052458.0,100.0,1402/12/24,1404/01/28 - 03:08:49,,,
514249,کشاورزی,مشهد,909801032254.0,150.0,1399/05/06,1404/01/26 - 01:59:52,345128.9,567507.8,16.52
514564,کشاورزی,مشهد,909801061789.0,100.0,1403/02/04,1404/01/28 - 03:10:51,,,
603104,کشاورزی,تربت حیدریه,909801056636.0,150.0,1402/12/14,1404/01/28 - 03:10:30,,,
515604,کشاورزی,مشهد,909801033222.0,100.0,1399/10/25,1404/01/28 - 02:05:57,321865.2,908050.4,15.22
600123,کشاورزی,تربت حیدریه,909801052851.0,50.0,1403/01/08,1404/01/28 - 03:05:00,,,
603406,کشاورزی,تربت حیدریه,909801058375.0,150.0,1403/02/10,1404/01/28 - 03:11:20,,,
805400,کشاورزی,نیشابور,909801058821.0,50.0,1402/11/10,1403/12/27 - 03:10:32,,,
603031,کشاورزی,تربت حیدریه,909801046212.0,150.0,1401/09/07,1404/01/28 - 03:08:50,45007.97,2639.8,18.48
107079,کشاورزی,نیشابور,909801044144.0,150.0,1401/08/18,1404/01/27 - 03:09:33,58051.37,7511.4,20.65
515387,کشاورزی,مشهد,909801037813.0,80.0,1401/05/09,1404/01/28 - 02:10:19,7104.425,1653.9,3.48
515550,کشاورزی,مشهد,909801044515.0,80.0,1401/07/25,1404/01/26 - 01:52:17,37512.71,5834.5,11.72
517064,کشاورزی,مشهد,909801058129.0,100.0,1403/06/27,1404/01/28 - 03:10:59,,,
604158,کشاورزی,تربت حیدریه,909801036538.0,80.0,1400/10/07,1404/01/28 - 02:11:05,0.0,,
107088,کشاورزی,نیشابور,909801041684.0,100.0,1402/03/03,1402/08/14 - 01:59:53,0.0,0.0,
100175,کشاورزی,سبزوار,909801033628.0,100.0,1399/10/16,1404/01/27 - 01:36:47,57054.3,51607.5,21.19
529016,کشاورزی,مشهد,909801032559.0,125.0,1399/10/11,1403/10/09 - 02:10:41,155965.8,1342042.4,6.56
529097,کشاورزی,مشهد,909801033888.0,100.0,1399/11/07,1404/01/28 - 01:56:08,486972.0,128298.8,9.66
604281,کشاورزی,تربت حیدریه,909801050873.0,50.0,1402/06/26,1403/08/22 - 02:18:11,,,
600330,کشاورزی,تربت حیدریه,909801059592.0,125.0,1403/01/10,1404/01/23 - 02:15:20,,,
603207,کشاورزی,تربت حیدریه,909801034768.0,150.0,1400/01/19,1402/11/28 - 02:55:55,0.0,0.0,
603269,کشاورزی,تربت حیدریه,909801056495.0,150.0,1403/01/07,1404/01/28 - 03:07:22,,,
604716,کشاورزی,تربت حیدریه,909801033410.0,50.0,1399/08/28,1404/01/28 - 02:10:31,1330.18,20284.3,3.3
514191,کشاورزی,مشهد,909801032651.0,125.0,1399/07/12,1404/01/28 - 03:10:34,6111.3,8483.8,0.2
514240,کشاورزی,مشهد,909801035415.0,125.0,1400/06/14,1404/01/28 - 02:08:13,,,
514612,کشاورزی,مشهد,909801047292.0,200.0,1401/09/15,1404/01/28 - 03:10:01,105720.0,83141.5,25.48
603271,کشاورزی,تربت حیدریه,909801056494.0,150.0,1402/12/15,1404/01/28 - 03:08:00,,,
529127,کشاورزی,مشهد,909801047194.0,125.0,1401/08/22,1403/03/25 - 02:04:10,21057.38,8138.0,7.77
609187,کشاورزی,کاشمر,909801048237.0,100.0,1401/01/01,1404/01/28 - 03:05:36,145379.0,0.0,
514243,کشاورزی,مشهد,909801033662.0,125.0,1399/09/27,1403/10/07 - 02:07:54,0.0,,
514793,کشاورزی,مشهد,909801033413.0,100.0,1399/09/09,1404/01/28 - 02:10:40,21484.29,508603.8,4.57
529135,کشاورزی,مشهد,909801056578.0,125.0,1402/12/27,1404/01/28 - 03:10:37,,,
529025,کشاورزی,مشهد,909801032746.0,150.0,1399/07/05,1403/12/21 - 02:10:34,416991.1,1922832.0,20.09
607069,کشاورزی,خواف,909801033922.0,125.0,1399/12/13,1404/01/28 - 02:10:38,501842.38,87409.0,20.09
606230,کشاورزی,گناباد,909801052490.0,150.0,1402/04/29,1404/01/04 - 03:10:40,,,
200686,کشاورزی,قوچان,909801055477.0,50.0,1402/08/04,1404/01/28 - 03:10:47,,,
603254,کشاورزی,تربت حیدریه,909801059594.0,125.0,1403/03/15,1404/01/28 - 03:10:58,,,
604352,کشاورزی,تربت حیدریه,909801033357.0,80.0,1399/09/26,1404/01/28 - 03:10:57,3373.419,15452.0,2.75
514912,کشاورزی,مشهد,909801046028.0,125.0,1401/11/09,1404/01/28 - 01:58:34,5339.442,163.2,10.4
302126,کشاورزی,گناباد,909801066329.0,80.0,1403/07/02,1404/01/28 - 03:05:05,,,
529329,کشاورزی,مشهد,909801034011.0,125.0,1399/12/20,1404/01/28 - 02:10:33,149010.5,1304171.6,7.71
529207,کشاورزی,مشهد,909801037478.0,50.0,1400/09/28,1404/01/28 - 02:10:03,68588.68,177340.3,2.74
622077,کشاورزی,تربت حیدریه,909801056404.0,150.0,1402/12/29,1404/01/26 - 03:10:37,,,
623186,کشاورزی,کاشمر,909801055783.0,150.0,1402/07/28,1404/01/28 - 03:06:27,,,
514964,کشاورزی,مشهد,909801032466.0,150.0,1398/11/17,1404/01/28 - 03:10:03,227628.8,988483.9,7.85
514421,کشاورزی,مشهد,909801034008.0,125.0,1399/11/13,1403/07/30 - 02:10:33,1017020.9,500717.8,14.13
604294,کشاورزی,تربت حیدریه,909801035311.0,50.0,1400/05/18,1404/01/28 - 02:07:08,7825.704,42734.9,4.54
603131,کشاورزی,تربت حیدریه,909801035580.0,125.0,1400/07/28,1404/01/28 - 02:09:57,606304.5,856036.5,21.99
604062,کشاورزی,تربت حیدریه,909801034783.0,150.0,1400/02/09,1404/01/28 - 10:09:41,327981.9,1226874.8,12.04
529087,کشاورزی,مشهد,909801035409.0,200.0,1400/04/09,1404/01/28 - 02:07:21,1470943.9,3039742.5,20.01
528060,کشاورزی,قوچان,909801035085.0,80.0,1400/05/23,1404/01/23 - 02:09:14,65871.76,37003.3,6.46
600061,کشاورزی,تربت حیدریه,909801044820.0,150.0,1401/05/29,1403/11/08 - 01:59:16,145297.1,80188.0,15.71
529224,کشاورزی,مشهد,909801033344.0,150.0,1399/11/20,1404/01/28 - 02:10:32,793432.8,1272181.4,10.0
601622,کشاورزی,تربت حیدریه,909801033889.0,100.0,1399/12/04,1404/01/28 - 03:09:49,,,
516678,کشاورزی,مشهد,909801032644.0,100.0,1399/05/23,1403/06/04 - 23:30:47,67648.5,764531.9,6.27
615047,کشاورزی,تربت حیدریه,909801035416.0,125.0,1400/11/06,1404/01/28 - 03:10:42,236423.102,34149.2,14.63
604407,کشاورزی,تربت حیدریه,909801063116.0,100.0,1403/09/24,1404/01/28 - 03:10:44,,,
516442,کشاورزی,مشهد,909801032594.0,100.0,1399/06/16,1404/01/28 - 03:10:21,212492.8,2361956.5,9.03
514255,کشاورزی,مشهد,909801035412.0,125.0,1400/07/24,1404/01/28 - 01:44:56,154152.147,4764.0,9.36
514387,کشاورزی,مشهد,909801035654.0,200.0,1400/05/25,1404/01/28 - 02:11:07,137588.51,223003.1,15.04
603023,کشاورزی,تربت حیدریه,909801046209.0,150.0,1401/07/30,1404/01/28 - 02:10:40,103751.4,6681.8,22.29
514563,کشاورزی,مشهد,909801032878.0,125.0,1399/06/06,1404/01/28 - 02:10:31,530870.3,1624603.1,11.92
514564,کشاورزی,مشهد,909801032907.0,100.0,1399/06/06,1402/11/21 - 01:47:28,6505992.6,1851192.9,10.81
805106,کشاورزی,نیشابور,909801061177.0,50.0,1403/02/16,1404/01/28 - 03:10:39,,,
603102,کشاورزی,تربت حیدریه,909801041724.0,125.0,1401/05/14,1404/01/28 - 02:08:50,184379.1,24682.3,13.92
514624,کشاورزی,مشهد,909801039443.0,100.0,1401/02/26,1404/01/28 - 02:10:42,167449.5,243523.9,8.83
521066,کشاورزی,مشهد,909801061848.0,80.0,1403/03/10,1403/03/10 - 03:11:36,,,
514580,کشاورزی,مشهد,909801033967.0,125.0,1400/01/17,1404/01/28 - 02:10:24,683937.0,175002.3,18.36
622204,کشاورزی,تربت حیدریه,909801033583.0,50.0,1399/09/24,1404/01/28 - 03:10:28,,,
514971,کشاورزی,مشهد,909801058064.0,100.0,1403/04/21,1404/01/25 - 02:39:02,,,
602378,کشاورزی,خواف,909801044858.0,150.0,1401/09/08,1404/01/28 - 02:10:33,92162.92,12764.2,11.06
103080,کشاورزی,سبزوار,909801048839.0,50.0,1401/11/17,1403/08/22 - 02:58:27,21.884,33.4,0.52
514340,کشاورزی,مشهد,909801065586.0,80.0,1403/07/01,1404/01/28 - 03:11:16,,,
514638,کشاورزی,مشهد,909801059165.0,150.0,1403/01/20,1404/01/27 - 01:59:52,,,
515811,کشاورزی,مشهد,909801032125.0,150.0,1399/01/21,1404/01/28 - 02:11:33,761813.0,2088804.1,11.37
516503,کشاورزی,مشهد,909801032257.0,150.0,1399/04/28,1404/01/28 - 02:13:03,,,
516646,کشاورزی,مشهد,909801061847.0,80.0,1403/03/08,1404/01/27 - 02:58:24,,,
529421,کشاورزی,مشهد,909801058380.0,150.0,1403/03/01,1404/01/28 - 03:09:15,,,
515024,کشاورزی,مشهد,909801039448.0,100.0,1401/05/27,1404/01/28 - 02:10:23,66630.62,89688.4,5.8
622006,کشاورزی,تربت حیدریه,909801049299.0,125.0,1401/12/25,1404/01/28 - 03:09:06,886.683,37.1,6.36
515805,کشاورزی,مشهد,909801032076.0,100.0,1398/11/24,1404/01/28 - 02:39:45,-24.0,144330.1,2.84
519791,کشاورزی,مشهد,909801032589.0,100.0,1399/05/21,1404/01/28 - 02:09:16,179129.5,574165.8,7.44
514597,کشاورزی,مشهد,909801032653.0,125.0,1399/05/29,1404/01/18 - 01:49:53,90453.1,1204999.8,4.88
607340,کشاورزی,خواف,909801063900.0,50.0,1403/06/18,1404/01/28 - 03:10:36,,,
529049,کشاورزی,مشهد,909801037108.0,125.0,1400/10/21,1404/01/28 - 03:04:49,527573.9,226799.2,26.54
513412,کشاورزی,سرخس,909801053981.0,200.0,1402/06/10,1403/03/31 - 03:04:33,,,
515174,کشاورزی,مشهد,909801035660.0,150.0,1400/05/12,1402/05/18 - 02:08:22,428907.5,860935.9,17.06
603205,کشاورزی,تربت حیدریه,909801039571.0,150.0,1401/01/24,1404/01/28 - 03:10:38,450070.9,324000.2,20.85
603426,کشاورزی,تربت حیدریه,909801040662.0,125.0,1401/02/11,1404/01/28 - 02:07:34,667716.7,767324.1,18.92
209145,کشاورزی,درگز,909801048235.0,100.0,1403/02/02,1404/01/28 - 03:10:34,0.0,,10.2
529126,کشاورزی,مشهد,909801033364.0,150.0,1399/09/13,1404/01/28 - 02:10:33,220049.76,443127.1,7.57
529149,کشاورزی,مشهد,909801033415.0,100.0,1399/09/15,1404/01/28 - 03:10:57,214483.0,2415459.1,10.87
102884,کشاورزی,نیشابور,909801035030.0,50.0,1400/03/05,1401/02/16 - 02:10:59,,,
515345,کشاورزی,مشهد,909801058079.0,80.0,1403/05/06,1404/01/28 - 03:10:51,,,
514799,کشاورزی,مشهد,909801041118.0,200.0,1401/06/01,1404/01/28 - 02:10:42,129902.1,49996.2,30.97
806523,کشاورزی,نیشابور,909801032461.0,80.0,1399/04/11,1404/01/28 - 03:10:26,104532.05,190518.5,3.27
603268,کشاورزی,تربت حیدریه,909801048287.0,150.0,1401/11/11,1404/01/28 - 03:07:12,425046.2,1707.7,7.9
209174,کشاورزی,درگز,909801063828.0,100.0,1403/04/20,1404/01/28 - 03:09:41,,,
519437,کشاورزی,مشهد,909801058209.0,150.0,1403/04/10,1404/01/28 - 03:10:37,,,
515066,کشاورزی,مشهد,909801037667.0,150.0,1400/10/26,1404/01/28 - 02:10:46,159198.75,368725.0,6.88
602895,کشاورزی,تربت حیدریه,909801061840.0,80.0,1403/05/07,1404/01/28 - 03:10:35,,,
604970,کشاورزی,تربت حیدریه,909801033584.0,50.0,1399/09/27,1403/12/30 - 02:10:32,3292.11,97570.7,0.81
529054,کشاورزی,مشهد,909801032071.0,150.0,1398/11/20,1403/05/26 - 01:47:30,682017.0,1332282.0,30.34
529342,کشاورزی,مشهد,909801044819.0,150.0,1401/05/05,1404/01/28 - 02:10:33,137015.3,158229.1,11.08
519044,کشاورزی,مشهد,909801037852.0,100.0,1400/10/24,1404/01/28 - 03:10:55,34212.94,203498.5,1.75
622041,کشاورزی,تربت حیدریه,909801065891.0,150.0,1403/08/02,1404/01/28 - 03:05:51,,,
622032,کشاورزی,تربت حیدریه,909801046451.0,125.0,1401/07/27,1404/01/28 - 03:10:41,120918.6,971.4,31.57
603351,کشاورزی,تربت حیدریه,909801041116.0,150.0,1401/01/25,1404/01/28 - 02:52:50,288552.02,46543.8,24.84
529278,کشاورزی,مشهد,909801032178.0,100.0,1399/01/31,1402/07/24 - 02:11:12,4629.836,0.0,
514008,کشاورزی,مشهد,909801032587.0,100.0,1399/04/24,1404/01/28 - 02:10:33,113484.4,263378.1,3.72
622014,کشاورزی,تربت حیدریه,909801036739.0,150.0,1400/08/11,1404/01/28 - 02:08:43,823795.9,676624.9,17.2
804865,کشاورزی,مشهد,909801033965.0,125.0,1399/12/13,1404/01/28 - 02:08:09,331347.3,7913.9,23.36
622083,کشاورزی,تربت حیدریه,909801054023.0,150.0,1402/10/04,1404/01/28 - 02:39:09,,,
603096,کشاورزی,تربت حیدریه,909801059585.0,125.0,1403/01/15,1404/01/15 - 03:11:15,,,
603432,کشاورزی,تربت حیدریه,909801050796.0,125.0,1402/12/18,1404/01/28 - 03:10:57,,,
513148,کشاورزی,سرخس,909801053486.0,200.0,1402/10/17,1404/01/28 - 03:10:26,,,
516582,کشاورزی,مشهد,909801032938.0,100.0,1399/07/10,1401/05/26 - 02:10:32,0.0,0.0,
622027,کشاورزی,تربت حیدریه,909801052904.0,150.0,1402/05/19,1404/01/28 - 03:08:22,,,
604025,کشاورزی,تربت حیدریه,909801036536.0,80.0,1400/08/13,1404/01/28 - 02:10:35,14088.008,1349789.7,0.55
805080,کشاورزی,نیشابور,909801033407.0,50.0,1399/08/22,1404/01/28 - 02:10:27,10623.746,37364.1,1.07
606144,کشاورزی,تربت حیدریه,909801047197.0,125.0,1402/02/06,1402/07/03 - 03:05:01,0.0,3.6,10.9
604652,کشاورزی,تربت حیدریه,909801034876.0,50.0,1400/03/11,1403/05/07 - 02:10:47,951.519,1082.5,2.17
603101,کشاورزی,تربت حیدریه,909801054142.0,150.0,1402/06/07,1404/01/14 - 03:00:01,,,
513505,کشاورزی,سرخس,909801039108.0,150.0,1400/11/20,1404/01/28 - 03:10:42,539518.86,454075.3,27.8
200708,کشاورزی,قوچان,909801044450.0,50.0,1401/05/03,1404/01/28 - 02:10:02,855.932,2100.2,1.74
530034,کشاورزی,مشهد,909801058127.0,100.0,1403/04/31,1404/01/28 - 02:22:33,,,
529043,کشاورزی,مشهد,909801044142.0,150.0,1401/08/17,1404/01/28 - 02:10:43,35640.984,16941.3,4.24
529116,کشاورزی,مشهد,909801032086.0,150.0,1398/12/23,1404/01/28 - 01:11:54,,,
529334,کشاورزی,مشهد,909801032121.0,150.0,1399/01/16,1404/01/28 - 02:42:47,285308.1,1794594.9,14.87
515493,کشاورزی,مشهد,909801056639.0,150.0,1402/09/07,1403/03/22 - 03:07:57,,,
200893,کشاورزی,قوچان,909801035597.0,125.0,1400/05/24,1404/01/22 - 02:10:33,148209.03,114873.9,12.27
609098,کشاورزی,کاشمر,909801037185.0,150.0,1400/09/07,1404/01/28 - 03:11:35,210430.3,258831.3,23.95
604832,کشاورزی,تربت حیدریه,909801032459.0,80.0,1399/06/23,1403/06/05 - 01:46:24,78568.8,258941.6,5.07
200560,کشاورزی,مشهد,909801066589.0,50.0,1403/07/23,1404/01/25 - 03:09:05,,,
603424,کشاورزی,تربت حیدریه,909801039462.0,100.0,1401/05/12,1404/01/28 - 02:04:14,150860.0,20441.1,17.57
603256,کشاورزی,تربت حیدریه,909801062087.0,200.0,1403/03/23,1404/01/23 - 03:04:59,,,
603489,کشاورزی,تربت حیدریه,909801052439.0,125.0,1402/07/26,1403/12/23 - 03:10:41,,,
514507,کشاورزی,مشهد,909801041728.0,125.0,1401/04/01,1404/01/28 - 01:55:21,27439.87,27466.3,1.79
529053,کشاورزی,مشهد,909801032709.0,150.0,1399/07/03,1404/01/18 - 02:10:34,4505485.2,12681159.4,17.8
514521,کشاورزی,مشهد,909801032941.0,100.0,1399/07/07,1403/09/20 - 02:10:35,296399.3,503859.2,10.11
514265,کشاورزی,مشهد,909801048152.0,125.0,1401/10/11,1404/01/26 - 03:10:39,22272.9,4646.3,8.6
107240,کشاورزی,سبزوار,909801033673.0,50.0,1399/10/16,1403/06/04 - 23:05:27,311598.01,193297.3,2.05
517055,کشاورزی,مشهد,909801036940.0,125.0,1400/08/15,1404/01/28 - 00:37:34,245378.14,526451.1,10.0
805294,کشاورزی,مشهد,909801056231.0,125.0,1403/03/24,1404/01/28 - 03:10:49,,,
529171,کشاورزی,مشهد,909801032877.0,125.0,1399/06/07,1403/08/21 - 03:09:30,115856.28,551633.1,4.77
529254,کشاورزی,مشهد,909801033204.0,150.0,1399/08/06,1404/01/28 - 02:10:33,790126.7,1059218.3,13.48
529033,کشاورزی,مشهد,909801056531.0,125.0,1402/12/05,1404/01/28 - 03:10:31,,,
804849,کشاورزی,نیشابور,909801061182.0,50.0,1403/03/07,1404/01/26 - 03:10:41,,,
529088,کشاورزی,مشهد,909801035273.0,150.0,1400/03/22,1404/01/28 - 01:59:32,379605.4,624320.9,17.31
514048,کشاورزی,مشهد,909801051930.0,50.0,1402/10/03,1404/01/28 - 03:10:41,,,
515399,کشاورزی,مشهد,909801033968.0,125.0,1399/12/24,1403/10/26 - 02:10:30,532262.6,533046.9,5.84
603144,کشاورزی,تربت حیدریه,909801056496.0,150.0,1402/09/26,1404/01/20 - 03:11:07,,,
529228,کشاورزی,مشهد,909801046628.0,150.0,1401/08/09,1404/01/28 - 03:10:38,176693.6,51290.8,18.61
604346,کشاورزی,تربت حیدریه,909801033234.0,80.0,1399/08/18,1404/01/28 - 02:11:22,14049.83,197122.3,3.54
302142,کشاورزی,گناباد,909801063793.0,100.0,1403/07/28,1404/01/28 - 03:10:37,,,
529250,کشاورزی,مشهد,909801033206.0,150.0,1399/08/07,1404/01/28 - 02:10:29,335344.21,140471.9,6.52
529251,کشاورزی,مشهد,909801033208.0,150.0,1399/08/08,1401/11/12 - 02:08:22,211358.07,118645.7,8.02
805708,کشاورزی,نیشابور,909801044682.0,50.0,1401/04/30,1404/01/13 - 02:10:44,163827.481,290297.0,3.32
515807,کشاورزی,مشهد,909801032081.0,125.0,1399/01/18,1404/01/28 - 03:10:58,313397.4,1278315.2,23.28
603060,کشاورزی,تربت حیدریه,909801046033.0,125.0,1401/07/09,1404/01/28 - 02:08:37,134842.8,47748.6,12.78
514970,کشاورزی,مشهد,909801032034.0,100.0,1398/11/03,1404/01/22 - 03:04:01,346831.74,659708.5,5.24
516955,کشاورزی,مشهد,909801035285.0,125.0,1400/05/10,1404/01/28 - 03:10:37,78557.6,1208003.4,7.99
517814,کشاورزی,مشهد,909801046091.0,150.0,1401/08/04,1404/01/28 - 02:10:40,41420.23,8154.6,15.78
608154,کشاورزی,کاشمر,909801059639.0,125.0,1403/03/10,1404/01/28 - 03:11:06,,,
107024,کشاورزی,سبزوار,909801056027.0,100.0,1402/08/10,1404/01/28 - 03:07:03,,,
514949,کشاورزی,مشهد,909801037848.0,100.0,1400/10/20,1404/01/28 - 02:11:04,249014.77,271477.9,13.31
514604,کشاورزی,مشهد,909801032593.0,100.0,1399/05/02,1404/01/28 - 03:10:38,925628.09,2653289.1,5.06
514914,کشاورزی,مشهد,909801041726.0,125.0,1401/03/04,1404/01/28 - 03:10:54,50522.828,75954.6,3.97
925011,کشاورزی,باخرز,909801044476.0,50.0,1401/06/17,1402/07/04 - 02:00:42,0.0,,
514806,کشاورزی,مشهد,909801039464.0,100.0,1401/07/13,1404/01/28 - 02:10:44,38060.05,38444.5,4.24
603151,کشاورزی,تربت حیدریه,909801054269.0,200.0,1403/05/29,1404/01/28 - 03:10:38,,,
618005,کشاورزی,کاشمر,909801037826.0,80.0,1401/02/19,1404/01/28 - 01:59:28,59614.81,75437.4,4.67
515792,کشاورزی,مشهد,909801032392.0,125.0,1399/05/14,1404/01/28 - 02:10:26,620326.8,924000.1,13.65
515415,کشاورزی,مشهد,909801059596.0,125.0,1403/01/18,1404/01/27 - 02:18:46,,,
514499,کشاورزی,مشهد,909801033924.0,125.0,1399/11/08,1404/01/28 - 03:11:27,261245.604,571624.1,11.73
517329,کشاورزی,مشهد,909801064520.0,125.0,1403/04/20,1404/01/28 - 03:06:17,,,
515843,کشاورزی,مشهد,909801039439.0,100.0,1401/07/18,1404/01/28 - 02:10:42,125235.6,40376.7,12.18
514475,کشاورزی,مشهد,909801045369.0,125.0,1401/05/31,1404/01/28 - 01:55:33,83173.88,16510.1,11.72
517935,کشاورزی,مشهد,909801056297.0,100.0,1403/02/19,1404/01/28 - 03:04:35,,,
201474,کشاورزی,قوچان,909801035312.0,50.0,1400/05/13,1403/11/02 - 01:39:20,42147.963,250243.2,6.56
805645,کشاورزی,نیشابور,909801039227.0,50.0,1400/10/29,1404/01/28 - 00:56:11,3980.207,7417.5,4.38
603552,کشاورزی,کاشمر,909801052488.0,150.0,1402/03/27,1404/01/28 - 03:06:07,,,
521208,کشاورزی,کلات,909801037807.0,50.0,1400/09/29,1404/01/28 - 02:09:32,1961.146,19171.2,0.83
529023,کشاورزی,مشهد,909801033243.0,125.0,1399/08/03,1403/04/12 - 02:02:54,211860.6,1213210.2,14.13
605149,کشاورزی,تربت حیدریه,909801034497.0,80.0,1400/01/28,1404/01/28 - 02:10:33,103229.4,195857.5,7.43
910519,کشاورزی,تایباد,909801058242.0,80.0,1402/11/09,1403/10/05 - 03:10:02,,,
604336,کشاورزی,تربت حیدریه,909801047561.0,80.0,1401/10/01,1404/01/28 - 03:11:09,8754.592,7858.8,9.09
603388,کشاورزی,تربت حیدریه,909801049296.0,125.0,1402/08/12,1404/01/28 - 03:10:57,13.266,,
603380,کشاورزی,تربت حیدریه,909801052440.0,125.0,1402/08/11,1404/01/28 - 03:10:46,,,
603379,کشاورزی,تربت حیدریه,909801053243.0,150.0,1402/08/12,1404/01/24 - 03:10:10,,,
529118,کشاورزی,مشهد,909801035352.0,150.0,1400/04/02,1404/01/28 - 02:11:08,803917.8,1206433.8,18.11
603033,کشاورزی,تربت حیدریه,909801046145.0,125.0,1401/07/30,1403/10/20 - 02:08:02,80512.23,8493.7,16.99
529181,کشاورزی,مشهد,909801033399.0,150.0,1399/10/10,1404/01/26 - 02:04:43,336150.6,1242312.9,12.83
603160,کشاورزی,تربت حیدریه,909801035096.0,125.0,1400/02/30,1404/01/28 - 03:11:14,228578.29,371109.7,17.74
804622,کشاورزی,نیشابور,909801053140.0,200.0,1402/04/25,1404/01/28 - 03:03:28,,,
804620,کشاورزی,نیشابور,909801053210.0,200.0,1402/04/25,1404/01/28 - 02:06:58,,,
