Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
0.0,0,0.0,0.0,229.555,226,273,748.39,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,1296.48,300,394,993.23,1402/081402/091402/101403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,9.458,202,211,670.97,1403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,681.9599999999999,221,242,732.26,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,224,273,741.93,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,32.762,226,273,748.39,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,6.64,221,242,732.26,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,10.763,221,242,732.26,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,5.441,219,242,725.7,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.362,230,273,761.3,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,53.114000000000004,222,242,735.49,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,17.532,205,242,678.8199999999999,1403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,27.713,227,273,751.61,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,2427.05,256,334,845.26,1402/121403/011403/021403/031403/041403/051403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,224,273,741.93,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,60.115,224,273,740.54,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,111.427,225,273,745.15,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.114,235,273,777.41,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,136,213,451.07,1403/041403/051403/061403/071403/081403/091403/10
0.0,0,0.0,0.0,44.836,228,273,754.84,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,32.434,130,150,433.33,1403/081403/091403/101403/111403/12
0.95,0,0.0,17.8,77.669,7,62,22.58,1401/031401/04
0.0,0,0.0,0.0,0.0,123,150,410.0,1403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,1155.1689999999999,287,364,948.27,1402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
5.43,0,0.0,1920.3,9141.973,191,211,635.48,1403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.511,462,484,1526.67,1402/081402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
141.63,1,3.23,421303.39999999997,258030.0,655,700,2152.58,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/06
211.82,0,0.0,88331.3,392792.022,594,639,1949.72,1401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/061403/071403/081403/09
20.67,0,0.0,1755.3,11074.083,347,366,1138.71,1403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
42.7,0,0.0,32054.5,13906.052,509,551,1664.51,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/06
1.23,0,0.0,36.7,46.367000000000004,120,120,400.0,1403/081403/091403/101403/12
26.66,0,0.0,1996752.4000000001,47643.53,966,976,3166.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/10
70.12,0,0.0,4777.2,15232.2,471,490,1538.71,1402/021402/031402/041402/051402/061402/071402/081403/021403/031403/041403/051403/061403/071403/081403/111403/12
23.12,0,0.0,55.900000000000006,1138.5639999999999,120,120,400.0,1403/091403/101403/111403/12
29.119999999999997,2,6.78,141521.1,13865.585,1000,1006,3280.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
21.22,0,0.0,17423.7,31033.92,512,546,1690.0,1402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
40.42,3,10.0,19670.7,5843.822999999999,823,852,2706.24,1401/031401/051401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
43.92,0,0.0,127857.1,63431.734000000004,204,216,660.0,1401/011401/021401/031401/041401/051401/061401/07
16.27,3,10.0,28907.8,4951.405000000001,879,912,2888.43,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/041402/051402/061402/071402/091402/101402/111402/121403/011403/021403/041403/081403/091403/101403/111403/12
43.43,1,3.33,1963.9,136232.50400000002,485,485,1600.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
34.769999999999996,0,0.0,1562.6999999999998,25391.015,362,422,1200.85,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/081403/091403/101403/111403/12
281.85,0,0.0,378316.3,347553.03,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
16.0,0,0.0,214.0,3040.2690000000002,203,244,663.33,1402/081402/091402/101403/031403/041403/051403/061403/07
392.44,11,36.35,1184629.4,784559.459,1035,1035,3400.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/061403/071403/081403/091403/101403/111403/12
38.82,0,0.0,9609.5,32147.05,885,910,2916.55,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
23.31,0,0.0,524.1,3397.595,493,515,1626.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
88.8,0,0.0,569.4,20925.082000000002,434,455,1430.0,1402/071402/081402/091402/101403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
22.58,0,0.0,19394.8,15684.922,1024,1096,3367.75,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
1.42,0,0.0,6.2,11.106,191,272,634.36,1402/081402/091402/101402/111402/121403/031403/041403/051403/07
31.42,29,96.63,3077.7,7854.530000000001,492,515,1623.34,1402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
9.459999999999999,0,0.0,2382.3,810.368,638,669,2100.0,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
53.089999999999996,0,0.0,378263.0,57006.283,378,427,1240.43,1401/011401/021401/031401/041401/051401/061402/071402/081402/091402/101402/111402/121403/011403/02
26.75,0,0.0,528.7,4190.839,523,545,1726.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
2.8,0,0.0,0.5,2.475,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
8.2,0,0.0,42.6,138.082,420,422,1393.33,1402/081402/091402/101402/111402/121403/011403/051403/061403/071403/081403/091403/101403/111403/12
37.05,0,0.0,262272.3,68222.93,873,885,2861.19,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/05
12.67,12,40.11,65509.299999999996,22717.19,647,669,2129.03,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
6.1000000000000005,0,0.0,24.4,101.857,648,669,2132.26,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
8.280000000000001,0,0.0,988.5000000000001,8384.031,278,304,916.13,1403/021403/031403/041403/051403/071403/081403/091403/101403/111403/12
46.0,1,3.33,94866.7,48652.0,856,880,2820.0,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
11.879999999999999,0,0.0,398.59999999999997,3721.0,309,335,1016.13,1403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
116.24,3,10.23,197233.19999999998,106886.17,670,700,2203.23,1402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
11.629999999999999,0,0.0,1029.8,4730.103,273,273,900.0,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
131.34,0,0.0,1091.1,77788.78,822,850,2707.1,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
113.94,0,0.0,3142.7,159732.344,302,304,993.55,1403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
74.24,1,3.23,557391.5,116902.70599999999,595,643,1943.98,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041403/031403/041403/051403/061403/07
25.05,5,17.0,3469.5,10775.336,1062,1066,3486.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
47.69,2,6.67,15211.2,19774.68,629,638,2070.97,1402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
14.34,0,0.0,13917.3,6215.222,1065,1065,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/051403/061403/071403/081403/091403/101403/111403/12
332.21999999999997,3,10.0,77159.2,256761.7,779,790,2563.33,1401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
6.03,0,0.0,2015.1,8655.934,172,186,554.84,1403/011403/021403/031403/041403/051403/06
15.57,7,23.9,67851.2,11401.333,609,639,2003.23,1402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/061403/071403/081403/091403/101403/11
0.0,0,0.0,31.7,156.07999999999998,33,62,106.45,1401/011401/02
3.7,0,0.0,78.4,399.51,16,62,51.61,1401/011401/02
1.6,0,0.0,21.3,210.057,14,31,45.16,1401/01
41.699999999999996,0,0.0,498.0,3614.422,35,62,112.9,1401/011401/02
5.5,1,3.33,9853918.8,11636.9,163,182,537.2,1402/021402/031402/071402/081402/091402/10
20.77,0,0.0,814918.5,79965.88,247,273,816.13,1401/081401/091401/101401/111401/121402/011402/021402/031402/04
72.7,0,0.0,1338076.5999999999,127754.95,787,819,2593.33,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/021403/031403/041403/061403/071403/081403/091403/101403/111403/12
80.57,0,0.0,1926235.6,193072.3,893,1005,2933.86,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
7.46,0,0.0,31062.4,4911.909,787,787,2600.0,1401/081401/091401/101401/111401/121402/011402/021402/031402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/051403/061403/071403/081403/091403/101403/111403/12
27.59,0,0.0,540817.3,139747.1,607,607,2000.0,1401/071401/081401/091401/101401/111401/121402/011402/021402/031403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
22.38,0,0.0,701587.8,58949.4,730,730,2400.0,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
28.8,0,0.0,5825.2,45071.638,361,514,1187.12,1402/071402/081402/091402/101402/111402/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
38.31,0,0.0,24968.4,62728.47,374,638,1229.07,1402/021402/031402/041402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
6.82,0,0.0,477578.7,21944.01,251,273,829.03,1401/081401/091401/101401/111401/121402/011402/021402/031402/04
14.14,6,19.35,82182.0,30600.087,539,580,1766.02,1401/021401/031401/041401/051401/061401/081401/091401/101402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
16.21,0,0.0,155924.30000000002,69058.206,467,486,1536.67,1401/081401/091401/101401/111401/121402/011402/021403/021403/031403/041403/051403/061403/091403/101403/111403/12
500.46,3,9.68,89715.3,2206676.577,591,669,1948.38,1401/011401/021401/041401/051401/061401/071401/081401/091401/101401/111401/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
214.17,0,0.0,131751.5,355377.9,247,272,818.69,1401/041401/051401/061401/071401/081401/091401/101401/111401/12
164.88,0,0.0,2251352.4,413736.4,1609,1676,5282.37,1401/011401/021401/021401/031401/031401/041401/041401/051401/051401/061401/061401/071401/071401/081401/081401/091401/091401/101401/101401/111401/111401/121401/121402/011402/011402/021402/021402/031402/031402/041402/041402/051402/051402/061402/061402/071402/071402/081402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
39.97,1,3.23,964333.8,144248.584,712,761,2341.28,1401/041401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/07
0.0,0,0.0,0.0,0.0,145,212,480.86,1403/051403/061403/071403/081403/091403/101403/11
0.0,0,0.0,0.0,253.702,306,395,1009.78,1402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,1640.465,261,302,864.41,1402/121403/041403/051403/061403/071403/081403/091403/101403/111403/12
1.96,0,0.0,52.3,131.738,90,90,300.0,1403/101403/111403/12
25.93,0,0.0,1717.6000000000001,29885.12,531,551,1735.48,1402/011402/021402/031402/041402/051402/061402/071403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
101.11,0,0.0,2847.0,144020.79,476,487,1564.52,1402/051402/061402/071402/081402/091402/101402/111403/021403/031403/041403/051403/061403/071403/081403/091403/10
11.040000000000001,0,0.0,140.1,427.70799999999997,639,669,2103.23,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
27.8,2,6.66,1551.6000000000001,1638.127,646,669,2125.81,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
35.44,8,26.46,1001.4000000000001,3943.914,647,669,2129.03,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
9.28,0,0.0,158.3,911.084,500,520,1635.48,1402/011402/021402/031402/041402/051402/061402/071403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
34.87,0,0.0,2013.6999999999998,20431.809999999998,639,669,2103.23,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
69.13,0,0.0,7314.1,73681.91,663,669,2180.65,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
95.56,0,0.0,321.1,2069.833,1064,1065,3496.77,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
12.67,0,0.0,391.1,3144.2400000000002,639,669,2103.23,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
22.57,0,0.0,1022.6,4440.236,452,485,1490.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,166,180,553.33,1403/071403/081403/091403/101403/111403/12
10.129999999999999,0,0.0,68.4,496.03999999999996,297,304,976.67,1402/111402/121403/011403/021403/041403/051403/061403/071403/081403/09
417.1,0,0.0,49765.200000000004,1062644.3,503,549,1651.07,1402/031402/041402/051402/061402/071402/081402/091402/101403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
1202.51,24,79.46000000000001,2263466.3,11203797.3,744,762,2441.94,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/02
15.7,0,0.0,568.0999999999999,14984.782,570,576,1880.65,1402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
249.57999999999998,1,3.23,1487016.5,1554009.34,1069,1096,3510.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
94.75,0,0.0,2919.4,120469.95,596,607,1964.52,1402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
