,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
1151,605054,خدمات,تربت حیدریه,909801058076.0,80.0,1403/03/17,1404/01/28 - 03:10:34,4678.069,535.1,1.76
1152,103441,خدمات,سبزوار,909801034858.0,80.0,1400/03/03,1402/12/06 - 02:06:28,,,
1153,604034,خدمات,تربت حیدریه,909801032905.0,100.0,1399/06/23,1403/09/26 - 03:11:26,-18129.42,1363.5,1.23
1154,601009,خدمات,تربت حیدریه,909801035375.0,100.0,1400/04/27,1404/01/28 - 02:11:35,47447.89,18649.6,4.83
1155,513793,,سرخس,909801064529.0,125.0,1403/05/29,1404/01/28 - 03:10:30,40470.269,315.0,35.6
1156,201081,خدمات,قوچان,909801056031.0,100.0,1402/10/18,1404/01/28 - 02:58:53,20915.144,569.9,9.82
1157,201076,خدمات,قوچان,909801056095.0,80.0,1402/09/15,1404/01/28 - 03:02:45,3395.49,524.1,1.8
1158,801145970814,کشاورزی,مشهد,801145970814.0,200.0,1398/08/14,,,,
1159,912997,,تایباد,909801034026.0,50.0,1399/11/29,1404/01/28 - 02:10:32,7314.91,2476.0,0.77
1160,212123,,مشهد,909801041687.0,100.0,1401/03/12,,,,
1161,212122,,مشهد,909801041688.0,100.0,1401/03/09,,,,
1162,212121,,مشهد,909801041734.0,100.0,1401/03/07,,,,
1163,212127,,مشهد,909801041736.0,100.0,1401/03/26,,,,
1164,چاه پارک مطهر,,مشهد,909801064470.0,150.0,1403/12/05,,,,
1165,خروجی پمپاژ پارک پردیس 4اینچ,,مشهد,929801001633.0,15.0,1403/12/06,1404/01/28 - 13:31:34,0.0,0.0,
1166,212129,,مشهد,909801041175.0,200.0,1400/03/29,1401/02/28 - 02:10:31,,,
1167,212128,,مشهد,909801041176.0,200.0,1401/04/06,1401/02/15 - 02:10:33,,,
1168,پارک نصرت,,مشهد,909801045653.0,200.0,1402/05/31,1404/01/11 - 02:10:36,48908.67,3007.9,14.65
1169,999999,,مشهد,909801046453.0,80.0,1401/12/20,,,,
1170,منطقه 6,,مشهد,909801051728.0,125.0,1402/01/15,,,,
1171,بوستان ریحانه,,مشهد,909801034426.0,80.0,1402/07/27,,,,
1172,212131,,مشهد,909801041218.0,80.0,1401/04/14,1401/02/04 - 02:10:21,,,
1173,212126,,مشهد,909801041219.0,100.0,1401/03/25,1401/02/19 - 14:09:01,,,
1174,212124,,مشهد,909801041640.0,100.0,1401/03/22,,,,
1175,212125,,مشهد,909801041655.0,125.0,1401/03/22,,,,
1176,212130,,مشهد,909801041667.0,125.0,1401/03/31,,,,
1177,بوستان نرگس,,مشهد,909801054460.0,80.0,1402/05/30,,,,
1178,منطقه ثامن,,مشهد,909801054720.0,100.0,1402/06/29,,,,
1179,فدائیان,,مشهد,909801054739.0,100.0,1402/06/26,,,,
1180,444441,,مشهد,909801032082.0,150.0,1399/10/21,1404/01/28 - 00:31:36,261681.8,4218.9,15.38
1181,444444,,مشهد,909801032087.0,150.0,1399/05/05,1401/01/24 - 02:10:31,,,
1182,444442,,مشهد,909801032657.0,125.0,1399/05/23,1404/01/12 - 01:26:05,0.11,0.0,
1183,444443,,مشهد,909801032663.0,150.0,1399/06/27,1403/04/23 - 01:22:40,,,
1184,موتورخانه آبادگران,,مشهد,909801055823.0,80.0,1402/08/25,,,,
1185,موتورخانه میدان انقلاب,,مشهد,909801055824.0,80.0,1402/10/13,,,,
1186,موتورخانه سلیمانی,,مشهد,909801055870.0,100.0,1402/08/25,,,,
1187,بوستان دهقانی,,مشهد,909801055871.0,100.0,1402/09/21,,,,
1188,میدان ضد,,مشهد,909801055873.0,100.0,1402/09/29,,,,
1189,موتورخانه تپه,,مشهد,909801055874.0,100.0,1402/10/13,,,,
1190,موتورخانه بلوار خلیلی,,مشهد,909801055876.0,100.0,1402/10/10,,,,
1191,بوستان وفا,,مشهد,909801069369.0,100.0,1403/11/08,,,,
1192,مخزن هاشمیه 65,,مشهد,909801069360.0,80.0,1403/11/08,,,,
1193,کوثر شمالی 8 بوستان پرنیان,,مشهد,909801069401.0,100.0,1403/11/07,,,,
1194,آخر سرافرازان,,مشهد,909801068244.0,80.0,1403/11/04,,,,
1195,بین چهارراه ناصری و بلوار کاوه,,مشهد,909801069363.0,80.0,1403/11/11,,,,
1196,صارمی 2,,مشهد,909801069375.0,100.0,1403/11/07,,,,
1197,نماز 19,,مشهد,909801069362.0,80.0,1403/11/10,,,,
1198,کلانتری 16 موتورخانه فاز3,,مشهد,909801069573.0,100.0,1403/11/17,,,,
1199,چاه پارک پردیس,,مشهد,909801069570.0,100.0,1403/12/04,,,,
1200,بلوارکلانتری موتورخانه فاز 4,,مشهد,909801069414.0,125.0,1403/11/14,,,,
1201,میدان جمهوری,,مشهد,909801069413.0,125.0,1403/11/13,,,,
1202,پل برونسی,,مشهد,909801069364.0,80.0,1403/11/06,,,,
1203,فکوری 59,,مشهد,909801069416.0,125.0,1403/11/16,,,,
1204,میدان هفت تیر مخزن دانش,,مشهد,909801069378.0,100.0,1403/11/10,,,,
1205,پارک فردوس,,مشهد,909801069415.0,125.0,1403/11/15,,,,
1206,525915,خدمات,مشهد,909801037071.0,125.0,1400/08/17,1404/01/28 - 03:10:35,-85032.96,22957.7,8.73
1207,608943,صنعتی,کاشمر,909801052323.0,50.0,1402/07/09,1404/01/27 - 09:42:10,6576.763,5569.2,1.72
1208,600593,خدمات,تربت حیدریه,909801059446.0,50.0,1402/12/03,1404/01/28 - 03:09:26,24453.475,2114.9,2.65
1209,300075,,گناباد,909801050739.0,50.0,1402/10/28,1404/01/28 - 03:07:57,13733.82,1717.6,2.44
1210,300263,,گناباد,909801052854.0,50.0,1402/10/28,1404/01/28 - 03:11:12,16602.64,1533.4,5.53
1211,300296,,گناباد,909801052863.0,50.0,1402/10/29,1404/01/28 - 03:10:40,3143.664,391.1,2.14
1212,302614,خدمات,گناباد,909801050888.0,50.0,1402/02/30,1404/01/23 - 02:50:23,,,
1213,804857 اصلی,صنعتی,نیشابور,909801058266.0,150.0,1403/05/02,1404/01/28 - 03:11:21,4388.826,80.1,12.4
1214,804002,صنعتی,نیشابور,909801063685.0,150.0,1403/05/04,1404/01/28 - 03:10:39,178156.63,4973.0,10.01
1215,806303,صنعتی,نیشابور,909801063686.0,150.0,1403/05/11,1404/01/28 - 03:10:33,116162.94,2469.4,13.5
1216,805051,صنعتی,نیشابور,909801058315.0,150.0,1403/04/30,1404/01/28 - 03:09:54,414088.2,4126.0,27.78
1217,804857 رزرو,صنعتی,نیشابور,909801063156.0,150.0,1403/05/02,1404/01/28 - 02:53:47,337099.4,3102.9,30.16
1218,شهرک پرستوی شاندیز,,مشهد,909801052565.0,200.0,1403/04/13,1403/04/11 - 02:40:25,,,
1219,107012,,سبزوار,909801053572.0,150.0,1402/12/21,1404/01/28 - 03:07:54,1985.09,36.8,11.0
1220,517198,شرب شهری,مشهد,909801061639.0,50.0,1403/02/17,1403/10/17 - 03:10:41,97.913,472.9,1.02
1221,201270,,قوچان,909801057079.0,50.0,1403/03/17,1404/01/28 - 03:11:03,10.372,7.0,0.55
1222,14211074,,خرو,929801000004.0,20.0,1402/05/08,1404/01/28 - 03:10:24,18416.44,0.0,
1223,514721 رزرو,صنعتی,مشهد,909801050096.0,125.0,1402/05/31,1404/01/06 - 02:51:55,0.29,0.0,
1224,514721,صنعتی,مشهد,909801050969.0,125.0,1402/05/15,1404/01/28 - 03:09:14,207033.0,5020.2,12.88
1225,40528,,مشهد,929801001047.0,25.0,1403/08/14,1404/01/27 - 13:54:30,632.288,0.0,
1226,530185,کشاورزی,مشهد,909801048248.0,100.0,1402/02/04,1403/06/06 - 02:17:22,,,
1227,518143,صنعتی,مشهد,909801048104.0,50.0,1401/10/14,1404/01/28 - 03:10:37,-539.701,30.3,2.26
1228,515564,صنعتی,مشهد,909801035269.0,50.0,1400/03/31,1403/07/23 - 02:11:04,5056.16,520.7,2.7
1229,603079,کشاورزی,تربت حیدریه,909801044407.0,150.0,1401/05/11,1404/01/28 - 02:11:37,446497.5,56455.8,18.25
1230,603078,کشاورزی,تربت حیدریه,909801044821.0,150.0,1401/05/11,1404/01/22 - 02:05:11,469944.0,69877.6,23.58
1231,515888,شرب و بهداشت دام,مشهد,909801041706.0,50.0,1401/03/30,1404/01/28 - 03:05:26,2720.13,911.3,0.73
1232,516864,صنعتی,مشهد,909801060247.0,50.0,1402/12/17,1404/01/28 - 03:07:03,14985.347,2546.6,2.07
1233,514393,کشاورزی,مشهد,909801032598.0,125.0,1399/05/14,1403/06/04 - 23:27:04,,,
1234,529083,کشاورزی,مشهد,909801035427.0,150.0,1400/04/09,1404/01/28 - 02:10:49,,,
1235,529124,کشاورزی,مشهد,909801032597.0,125.0,1399/05/22,1403/08/16 - 01:19:01,,,
1236,514472,کشاورزی,مشهد,909801040530.0,100.0,1401/01/17,1404/01/28 - 02:08:05,123276.6,5695.7,8.77
1237,200655,صنعتی,قوچان,909801051586.0,50.0,1402/02/31,1404/01/28 - 03:03:15,4791.4,282.6,5.0
1238,518753,شرب شهری,مشهد,909801058811.0,50.0,1402/11/09,1404/01/28 - 03:10:35,2886.451,246.3,3.04
1239,806310,صنعتی,نیشابور,909801033151.0,50.0,1399/07/20,1404/01/28 - 02:10:16,6288.97,2355.6,0.78
1240,517233,شرب و بهداشت دام,مشهد,909801058344.0,100.0,1403/02/09,1404/01/27 - 02:01:30,114961.625,4435.0,7.4
1241,805663,صنعتی,نیشابور,909801033891.0,50.0,1399/11/04,1404/01/28 - 00:16:36,4299.76,419.3,2.34
1242,1421182,,خرو,929801000260.0,40.0,1403/09/01,1404/01/28 - 02:43:46,18.672,0.0,
1243,14211298,,خرو,929801000182.0,25.0,1402/12/21,1404/01/27 - 13:35:02,,,
1244,910761,صنعتی,تربت جام,909801032836.0,50.0,1399/07/02,1404/01/28 - 02:10:23,40.0,25.9,0.4
1245,14211163,,خرو,929801000012.0,25.0,1402/08/15,1404/01/27 - 13:43:12,8428.494,0.0,
1246,14211079,,خرو,929801000013.0,25.0,1402/08/15,1404/01/27 - 13:56:57,7751.669,0.0,
1247,14211285,,خرو,929801000078.0,40.0,1402/11/13,1403/11/06 - 00:16:09,10421.709,0.0,
1248,602871,شرب شهری,خواف,909801035485.0,200.0,1400/03/31,1404/01/26 - 02:12:13,882175.0,57073.5,35.94
1249,602835,صنعتی,خواف,909801035563.0,150.0,1400/03/31,1404/01/28 - 02:10:42,579144.0,110474.2,23.71
1250,514148,صنعتی,مشهد,909801033155.0,50.0,1399/07/28,1403/06/11 - 09:42:34,0.0,0.0,
1251,14211243,,خرو,929801000234.0,15.0,1402/12/28,1404/01/27 - 13:48:21,149.385,0.0,
1252,100534,کشاورزی,سبزوار,909801056226.0,125.0,1402/11/03,1404/01/28 - 02:00:30,459561.9,5045.4,25.4
1253,515834,کشاورزی,مشهد,909801032706.0,50.0,1399/07/10,1404/01/28 - 02:10:31,216056.1,5545.8,49.6
1254,804813,شرب و بهداشت دام,نیشابور,909801033893.0,50.0,1399/11/04,1404/01/28 - 03:10:42,1403.71,111.7,3.22
1255,805135,شرب و بهداشت دام,نیشابور,909801039198.0,50.0,1401/02/09,1404/01/28 - 02:10:34,-6861.405,699.8,0.74
1256,521081,کشاورزی,درگز,909801037876.0,80.0,1401/08/08,1404/01/28 - 03:10:35,-273399.638,430.7,2.83
1257,805846,کشاورزی,نیشابور,909801058194.0,50.0,1402/10/04,1404/01/17 - 02:03:07,0.0,0.0,
1258,910403,کشاورزی,تربت جام,909801046771.0,80.0,1402/05/29,1404/01/28 - 03:10:00,26132.63,4050.8,1.89
1259,516735,کشاورزی,مشهد,909801034704.0,150.0,1400/02/27,1403/10/25 - 02:11:25,277291.8,1988.1,29.41
1260,515698,کشاورزی,مشهد,909801035228.0,100.0,1400/03/23,1404/01/28 - 02:10:35,51842.4,118467.4,2.9
1261,529179,کشاورزی,مشهد,909801037627.0,125.0,1400/12/14,1404/01/28 - 03:10:33,328382.1,3670.7,8.99
1262,983532,,خواف,929801000586.0,15.0,1403/08/16,1404/01/27 - 13:53:26,0.0,0.0,
1263,805112,شرب و بهداشت دام,نیشابور,909801039199.0,50.0,1401/08/02,1404/01/28 - 02:46:46,-118.293,820.7,1.41
1264,518172,شرب شهری,مشهد,909801033514.0,50.0,1399/09/10,1404/01/28 - 02:10:07,3143.607,447.8,2.03
1265,603244,کشاورزی,تربت حیدریه,909801054137.0,150.0,1402/06/08,1404/01/28 - 03:09:29,359643.3,9582.8,18.92
1266,529052,کشاورزی,مشهد,909801034772.0,150.0,1400/01/23,1404/01/28 - 03:10:38,-1154723.475,118415.8,21.19
1267,603636,صنعتی,تربت حیدریه,909801033522.0,50.0,1399/09/12,1403/12/22 - 02:10:43,2535.654,348.0,2.27
1268,604658,خدمات,تربت حیدریه,909801039125.0,50.0,1401/02/10,1404/01/25 - 02:08:32,2516.18,2683.3,1.58
1269,516024,شرب و بهداشت دام,مشهد,909801032675.0,50.0,1399/05/20,1404/01/28 - 02:11:27,98.02,31.1,0.77
1270,601218,صنعتی,تربت حیدریه,909801033212.0,50.0,1399/08/19,1403/12/20 - 02:10:35,3266.57,624.5,1.43
1271,603367,کشاورزی,تربت حیدریه,909801050825.0,150.0,1402/04/29,1403/02/10 - 02:57:41,,,
1272,514710,کشاورزی,مشهد,909801032662.0,150.0,1399/06/05,1404/01/13 - 01:55:40,-545091.14,4614.8,10.03
1273,622255,کشاورزی,تربت حیدریه,909801053576.0,150.0,1402/08/19,1404/01/28 - 03:06:19,134699.8,4423.8,10.14
1274,601051,صنعتی,تربت حیدریه,909801033587.0,50.0,1399/09/24,1404/01/28 - 02:10:31,-3.088,0.0,
1275,518122,شرب و بهداشت دام,مشهد,909801049964.0,50.0,1402/02/01,1404/01/28 - 03:10:56,1382.554,990.6,0.9
1276,519093,کشاورزی,مشهد,909801041740.0,100.0,1401/10/06,1403/12/07 - 02:05:57,67486.2,1305.4,12.5
1277,302465,کشاورزی,گناباد,909801047562.0,80.0,1403/04/04,1404/01/28 - 03:09:54,8972.109,2079.9,1.28
1278,529366,شرب و بهداشت دام,مشهد,909801033214.0,50.0,1399/08/11,1402/08/30 - 23:58:39,,,
1279,603012,کشاورزی,تربت حیدریه,909801058057.0,150.0,1403/05/14,1404/01/28 - 03:08:47,237995.56,2778.6,24.19
1280,4245760,,کاشمر,929801000303.0,15.0,1403/05/14,1404/01/27 - 13:54:58,135.886,0.0,
1281,514047,کشاورزی,مشهد,909801037849.0,100.0,1400/11/20,1404/01/28 - 02:10:39,22511.1,537.1,4.09
1282,515812,کشاورزی,مشهد,909801032462.0,150.0,1399/04/23,1404/01/28 - 02:11:21,-564639.362,942.8,8.79
1283,515271,کشاورزی,مشهد,909801033237.0,125.0,1399/08/16,1404/01/28 - 02:07:37,177049.2,5406.9,9.66
1284,302037,,گناباد,909801068937.0,50.0,1403/10/10,1404/01/21 - 03:11:21,122.11,36.8,0.69
1285,622037,کشاورزی,تربت حیدریه,909801058312.0,150.0,1403/02/23,1404/01/26 - 02:54:02,206600.987,3938.7,14.45
1286,912918,کشاورزی,تایباد,909801032596.0,125.0,1399/06/13,1402/11/27 - 02:08:57,,,
1287,912919,کشاورزی,تایباد,909801032646.0,100.0,1399/06/13,1403/02/05 - 14:30:53,,,
1288,804784,شرب و بهداشت دام,نیشابور,909801033606.0,50.0,1399/10/18,1404/01/28 - 02:11:50,3.297,0.7,0.3
1289,514006,کشاورزی,مشهد,909801041203.0,150.0,1401/01/31,1404/01/28 - 02:11:10,144406.1,3175.3,13.09
1290,518735,سایر,مشهد,909801032025.0,50.0,1398/12/16,1404/01/28 - 02:59:35,33.316,7.4,1.15
1291,622624,,تربت حیدریه,909801061640.0,50.0,1403/05/08,1403/05/08 - 03:09:42,0.0,0.0,
1292,604400,کشاورزی,تربت حیدریه,909801032129.0,80.0,1399/03/08,1404/01/28 - 03:08:16,5296.795,1755.5,1.0
1293,515917,صنعتی,مشهد,909801055468.0,50.0,1403/01/18,1403/06/28 - 03:11:38,-0.003,0.0,
1294,529371,کشاورزی,مشهد,909801056585.0,125.0,1403/02/13,1404/01/28 - 03:08:46,156633.558,3358.3,12.78
1295,517968,شرب و بهداشت دام,قوچان,909801044378.0,50.0,1401/05/03,1404/01/28 - 02:10:51,79.655,0.7,0.5
1296,302210,,گناباد,909801054212.0,100.0,1403/04/03,1404/01/27 - 03:10:46,89238.45,3139.9,7.77
1297,600204,کشاورزی,تربت حیدریه,909801056087.0,80.0,1402/09/02,1404/01/28 - 02:43:29,21162.08,2807.8,2.44
1298,603099,کشاورزی,تربت حیدریه,909801056985.0,200.0,1403/02/08,1404/01/28 - 03:08:50,355054.851,4901.7,21.69
1299,604120,کشاورزی,تربت حیدریه,909801048159.0,80.0,1402/08/18,1403/02/30 - 03:12:14,0.0,0.0,
1300,602586,,خواف,909801066712.0,50.0,1403/07/10,1404/01/28 - 03:10:07,9237.314,600.7,2.7
1301,805082,کشاورزی,نیشابور,909801033612.0,50.0,1399/10/15,1404/01/28 - 03:10:40,-13684.872,158.4,1.06
1302,912528,کشاورزی,تایباد,909801033647.0,80.0,1399/12/04,1404/01/28 - 02:11:03,7592.6,6877.2,0.49
1303,515587,خدمات,مشهد,909801032075.0,80.0,1398/11/03,1401/05/03 - 02:11:21,,,
1304,604596,,تربت حیدریه,909801068265.0,50.0,1403/10/10,1404/01/28 - 03:11:27,-49.79,0.0,
1305,602795,صنعتی,خواف,909801039480.0,50.0,1401/04/23,1404/01/11 - 02:10:02,429.717,516.4,0.41
1306,514198,کشاورزی,مشهد,909801041686.0,100.0,1401/09/09,1404/01/28 - 02:08:07,60130.62,3438.3,4.77
1307,618410,شرب و بهداشت دام,کاشمر,909801067572.0,50.0,1403/07/23,1404/01/28 - 03:11:31,868.159,329.1,0.78
1308,519086,کشاورزی,مشهد,909801034462.0,50.0,1400/02/08,1404/01/28 - 03:10:41,31523.91,3767.9,1.87
1309,924098,کشاورزی,تربت جام,909801049586.0,100.0,1402/08/25,1404/01/28 - 03:10:34,115374.08,4989.4,7.98
1310,514224,کشاورزی,مشهد,909801032255.0,150.0,1399/02/10,1404/01/28 - 02:10:34,4944.9,246.5,5.68
1311,622004,کشاورزی,تربت حیدریه,909801047472.0,125.0,1402/02/18,1404/01/28 - 03:10:37,279444.9,163293.3,13.41
1312,101262,شرب و بهداشت دام,سبزوار,909801036523.0,50.0,1400/06/22,1404/01/28 - 03:11:50,2101.273,304.9,1.88
1313,5515839,,فریمان,929801000451.0,15.0,1403/12/15,1404/01/27 - 13:53:18,0.277,0.0,
1314,603013,کشاورزی,تربت حیدریه,909801058316.0,150.0,1403/03/24,1404/01/28 - 03:07:30,247441.151,3360.5,19.92
1315,609084,کشاورزی,کاشمر,909801046629.0,150.0,1401/08/12,1404/01/28 - 03:10:04,302165.9,64916.8,13.15
1316,529132,کشاورزی,مشهد,909801033543.0,150.0,1399/09/29,1404/01/28 - 03:11:14,-601667.741,269.1,9.15
1317,603137,کشاورزی,تربت حیدریه,909801054136.0,150.0,1402/07/12,1404/01/28 - 03:11:12,230516.3,14507.8,12.82
1318,618307,صنعتی,کاشمر,909801037290.0,50.0,1400/09/07,1403/10/26 - 11:15:36,-6597.464,351.5,8.24
1319,529222,,مشهد,909801034226.0,150.0,1399/12/17,1404/01/28 - 02:10:33,393509.0,70065.6,18.08
1320,623155,کشاورزی,کاشمر,909801036265.0,150.0,1400/06/14,1404/01/28 - 02:10:52,224379.4,11872.0,15.04
1321,515972,شرب و بهداشت دام,مشهد,909801035146.0,50.0,1400/08/03,1404/01/28 - 02:08:38,63852.923,3389.2,5.15
1322,515627,کشاورزی,مشهد,909801032735.0,150.0,1399/07/03,1404/01/28 - 03:10:43,253270.4,4295.1,16.37
1323,603025,کشاورزی,تربت حیدریه,909801053577.0,150.0,1402/08/08,1404/01/28 - 03:10:22,274987.2,3781.6,24.08
1324,529300,کشاورزی,مشهد,909801032396.0,125.0,1399/04/04,1404/01/28 - 02:10:55,-1749950.884,1165.6,33.68
1325,601583,,تربت حیدریه,909801052849.0,50.0,1403/11/13,1404/01/28 - 03:10:48,0.0,0.0,
1326,515596,صنعتی,مشهد,909801047614.0,50.0,1401/09/10,1402/08/30 - 02:58:49,,,
1327,514349,کشاورزی,مشهد,909801033307.0,200.0,1399/09/03,1404/01/28 - 02:10:35,-2135952.334,2926.9,14.98
1328,603063,کشاورزی,تربت حیدریه,909801054134.0,150.0,1402/06/05,1404/01/28 - 03:10:56,-171979.266,42309.1,18.0
1329,530361,کشاورزی,مشهد,909801037867.0,80.0,1401/02/05,1404/01/28 - 02:07:00,5118.105,1204.7,1.18
1330,514584,کشاورزی,مشهد,909801049725.0,200.0,1401/11/23,1402/04/02 - 03:10:29,,,
1331,209025,کشاورزی,درگز,909801047613.0,50.0,1401/09/07,1404/01/28 - 03:08:55,25118.59,6119.7,2.09
1332,529581,صنعتی,مشهد,909801035317.0,50.0,1400/04/23,1404/01/28 - 02:11:10,4797.141,2200.8,0.6
1333,516771,کشاورزی,مشهد,909801033520.0,50.0,1399/09/12,1403/12/29 - 03:06:18,3783.163,36027.7,1.04
1334,603007,کشاورزی,تربت حیدریه,909801049053.0,150.0,1402/03/14,1404/01/28 - 03:11:00,248806.4,5430.6,13.51
1335,518384,کشاورزی,مشهد,909801033880.0,100.0,1399/11/06,1404/01/27 - 03:10:09,2.37,1.7,6.1
1336,516941,کشاورزی,مشهد,909801036564.0,100.0,1400/06/17,1404/01/25 - 02:02:01,1778226.9,350854.5,17.26
1337,302006,کشاورزی,گناباد,909801050744.0,50.0,1402/10/15,1404/01/28 - 03:10:48,15072.54,1823.1,2.37
1338,514608,کشاورزی,مشهد,909801032712.0,150.0,1399/07/05,1404/01/28 - 02:11:08,21813857.2,4419.0,364.03
1339,805147,کشاورزی,نیشابور,909801048179.0,150.0,1401/09/29,1404/01/28 - 03:10:26,284054.6,3961.4,19.48
1340,302045,صنعتی,گناباد,909801035270.0,50.0,1400/04/29,1403/03/26 - 23:44:27,,,
1341,302084,کشاورزی,گناباد,909801054135.0,150.0,1402/12/06,1404/01/16 - 02:38:08,129527.08,3059.9,14.38
1342,622447,,تربت حیدریه,909801033515.0,50.0,1399/09/12,1404/01/28 - 02:10:37,1546.022,95.9,3.78
1343,529035,کشاورزی,مشهد,909801058317.0,150.0,1402/11/19,1404/01/28 - 03:10:36,159659.24,8041.3,3.96
1344,102987,کشاورزی,سبزوار,909801048185.0,80.0,1402/10/24,1403/02/10 - 03:04:26,1354.649,188.2,2.0
1345,515473,صنعتی,مشهد,909801048823.0,50.0,1401/11/08,1404/01/28 - 03:08:01,1006.058,76.9,2.92
1346,603070,کشاورزی,تربت حیدریه,909801052903.0,150.0,1402/12/02,1404/01/28 - 03:13:02,313399.81,3699.1,16.04
1347,604371,کشاورزی,تربت حیدریه,909801035268.0,50.0,1400/04/28,1404/01/28 - 02:10:31,5959.2,1352.0,1.31
1348,529303,کشاورزی,مشهد,909801035008.0,100.0,1400/04/08,1403/08/16 - 02:02:29,145466.4,34094.7,12.83
1349,603238,صنعتی,تربت حیدریه,909801034995.0,50.0,1400/08/24,1404/01/28 - 02:04:26,3.666,1.3,0.65
1350,600331,,نیشابور,909801033616.0,80.0,1399/10/29,1404/01/28 - 02:10:30,116577.5,22035.5,5.73
1351,603113,کشاورزی,تربت حیدریه,909801058119.0,150.0,1403/05/17,1404/01/28 - 03:08:20,234048.08,3074.4,21.73
1352,529144,کشاورزی,مشهد,909801032654.0,125.0,1399/07/19,1401/09/30 - 02:06:57,,,
1353,514944,کشاورزی,مشهد,909801045371.0,125.0,1401/05/28,1404/01/28 - 02:10:31,390501.89,10338.3,28.38
1354,200718,شرب و بهداشت دام,قوچان,909801036594.0,50.0,1400/06/25,1404/01/28 - 03:07:40,34.124,11.3,0.65
1355,516834,شرب و بهداشت دام,مشهد,909801034786.0,80.0,1400/06/13,1404/01/28 - 03:11:15,-46780.33,1599.3,2.02
1356,529311,کشاورزی,مشهد,909801056384.0,125.0,1403/03/04,1404/01/28 - 03:10:36,91786.66,1214.0,21.46
1357,529302,کشاورزی,مشهد,909801032391.0,125.0,1399/04/12,1403/09/18 - 02:10:33,180467.7,4800.6,7.1
1358,526064,خدمات,مشهد,909801034207.0,50.0,1399/12/19,1404/01/22 - 02:05:56,-9846.841,2134.9,0.82
